offset,Chord,NormalForm,PCsInNormalForm,GlobalScaleDegrees,HighestPitch,LowestPitch,file,Composer,LocalTonic,LocalMode,LocalSDForm_BassSD,Confidence,octScalePitch,offsetRange,pitchSet,oct_list_set,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]"
187.0,<music21.chord.Chord E-5 C4 B-3 B-2>,"[0, 2, 5]","[10, 0, 3]","[0, 2, 5]",75,46,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[0, 2, 5]_0",0.905571925,"['E-5', 'C4', 'B-3', 'B-2']",187.0 to 187.0,"[0, 3, 10]","['B-2', 'B-3', 'C4', 'E-5']","[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0]"
188.0,<music21.chord.Chord D5 E-4 B-3 B-2>,"[0, 4, 5]","[10, 2, 3]","[0, 4, 5]",74,46,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[0, 4, 5]_0",0.905571925,"['D5', 'E-4', 'B-3', 'B-2']",188.0 to 188.875,"[0, 2, 3, 10]","['B-2', 'B-3', 'C5', 'D5', 'E-4']","[1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 2, 0]"
188.5,<music21.chord.Chord C5 E-4 B-3 B-2>,"[0, 2, 5]","[10, 0, 3]","[0, 2, 5]",72,46,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[0, 2, 5]_0",0.905571925,"['C5', 'E-4', 'B-3', 'B-2']",188.0 to 188.875,"[0, 2, 3, 10]","['B-2', 'B-3', 'C5', 'D5', 'E-4']","[1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 2, 0]"
188.875,<music21.chord.Chord C5>,[0],[0],[2],72,72,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,[2]_2,0.905571925,['C5'],188.0 to 188.875,"[0, 2, 3, 10]","['B-2', 'B-3', 'C5', 'D5', 'E-4']","[1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 2, 0]"
189.0,<music21.chord.Chord B-4 E-4 B-3 B-2>,"[0, 5]","[10, 3]","[0, 5]",70,46,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[0, 5]_0",0.905571925,"['B-4', 'E-4', 'B-3', 'B-2']",189.0 to 189.875,"[3, 9, 10]","['A4', 'B-2', 'B-3', 'B-4', 'E-4']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 3, 0]"
189.5,<music21.chord.Chord A4 E-4 B-3 B-2>,"[0, 1, 6]","[9, 10, 3]","[11, 0, 5]",69,46,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[11, 0, 5]_0",0.905571925,"['A4', 'E-4', 'B-3', 'B-2']",189.0 to 189.875,"[3, 9, 10]","['A4', 'B-2', 'B-3', 'B-4', 'E-4']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 3, 0]"
189.875,<music21.chord.Chord A4>,[0],[9],[11],69,69,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,[11]_11,0.905571925,['A4'],189.0 to 189.875,"[3, 9, 10]","['A4', 'B-2', 'B-3', 'B-4', 'E-4']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 3, 0]"
190.0,<music21.chord.Chord B-4 D4 B-3 B-2>,"[0, 4]","[10, 2]","[0, 4]",70,46,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[0, 4]_0",0.905571925,"['B-4', 'D4', 'B-3', 'B-2']",190.0 to 190.0,"[2, 10]","['B-2', 'B-3', 'B-4', 'D4']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0]"
191.0,<music21.chord.Chord F4>,[0],[5],[7],65,65,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,[7]_7,0.905571925,['F4'],191.0 to 191.0,[5],['F4'],"[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
193.0,<music21.chord.Chord C5 F4 A3 A2>,"[0, 4, 7]","[5, 9, 0]","[7, 11, 2]",72,45,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[7, 11, 2]_11",0.905571925,"['C5', 'F4', 'A3', 'A2']",193.0 to 193.0,"[0, 5, 9]","['A2', 'A3', 'C5', 'F4']","[1, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0]"
194.0,<music21.chord.Chord C5 F4 A3 A2>,"[0, 4, 7]","[5, 9, 0]","[7, 11, 2]",72,45,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[7, 11, 2]_11",0.905571925,"['C5', 'F4', 'A3', 'A2']",194.0 to 194.875,"[0, 5, 9]","['A2', 'A3', 'C5', 'F4']","[1, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0]"
194.875,<music21.chord.Chord C5>,[0],[0],[2],72,72,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,[2]_2,0.8999470209999999,['C5'],194.0 to 194.875,"[0, 5, 9]","['A2', 'A3', 'C5', 'F4']","[1, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0]"
195.0,<music21.chord.Chord C#5 F4 A3 A2>,"[0, 4, 8]","[1, 5, 9]","[3, 7, 11]",73,45,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[3, 7, 11]_11",0.8999470209999999,"['C#5', 'F4', 'A3', 'A2']",195.0 to 195.0,"[1, 5, 9]","['A2', 'A3', 'C#5', 'F4']","[0, 1, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0]"
196.0,<music21.chord.Chord D5 F4 B-3 B-2>,"[0, 4, 7]","[10, 2, 5]","[0, 4, 7]",74,46,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[0, 4, 7]_0",0.8999470209999999,"['D5', 'F4', 'B-3', 'B-2']",196.0 to 196.875,"[2, 5, 10]","['B-2', 'B-3', 'D5', 'F4']","[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 2, 0]"
196.875,<music21.chord.Chord D5>,[0],[2],[4],74,74,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,[4]_4,0.8570864440000001,['D5'],196.0 to 196.875,"[2, 5, 10]","['B-2', 'B-3', 'D5', 'F4']","[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 2, 0]"
197.0,<music21.chord.Chord D5 F4 B-3 B-2>,"[0, 4, 7]","[10, 2, 5]","[0, 4, 7]",74,46,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[0, 4, 7]_0",0.8570864440000001,"['D5', 'F4', 'B-3', 'B-2']",197.0 to 197.75,"[2, 5, 10]","['B-2', 'B-3', 'D5', 'F4']","[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 2, 0]"
197.75,<music21.chord.Chord F4 B-3 B-2>,"[0, 5]","[5, 10]","[7, 0]",65,46,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[7, 0]_0",0.810622134,"['F4', 'B-3', 'B-2']",197.0 to 197.75,"[2, 5, 10]","['B-2', 'B-3', 'D5', 'F4']","[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 2, 0]"
198.0,<music21.chord.Chord F5 F4 B-3 B-2>,"[0, 5]","[5, 10]","[7, 0]",77,46,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[7, 0]_0",0.810622134,"['F5', 'F4', 'B-3', 'B-2']",198.0 to 198.875,"[2, 5, 10]","['B-2', 'B-3', 'B-4', 'D5', 'F4', 'F5']","[0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 3, 0]"
198.33333330000002,<music21.chord.Chord D5 F4 B-3 B-2>,"[0, 4, 7]","[10, 2, 5]","[0, 4, 7]",74,46,String Quartet Op1 No1 iv Bb major.mid,Haydn,Ambiguous,Ambiguous,Ambiguous,0.0,"['D5', 'F4', 'B-3', 'B-2']",198.0 to 198.875,"[2, 5, 10]","['B-2', 'B-3', 'B-4', 'D5', 'F4', 'F5']","[0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 3, 0]"
198.66666669999998,<music21.chord.Chord B-4 F4 B-3 B-2>,"[0, 5]","[5, 10]","[7, 0]",70,46,String Quartet Op1 No1 iv Bb major.mid,Haydn,Ambiguous,Ambiguous,Ambiguous,0.0,"['B-4', 'F4', 'B-3', 'B-2']",198.0 to 198.875,"[2, 5, 10]","['B-2', 'B-3', 'B-4', 'D5', 'F4', 'F5']","[0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 3, 0]"
198.875,<music21.chord.Chord B-4>,[0],[10],[0],70,70,String Quartet Op1 No1 iv Bb major.mid,Haydn,Ambiguous,Ambiguous,Ambiguous,0.0,['B-4'],198.0 to 198.875,"[2, 5, 10]","['B-2', 'B-3', 'B-4', 'D5', 'F4', 'F5']","[0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 3, 0]"
199.0,<music21.chord.Chord A4 F4 C4 C3>,"[0, 4, 7]","[5, 9, 0]","[7, 11, 2]",69,48,String Quartet Op1 No1 iv Bb major.mid,Haydn,Ambiguous,Ambiguous,Ambiguous,0.0,"['A4', 'F4', 'C4', 'C3']",199.0 to 199.0,"[0, 5, 9]","['A4', 'C3', 'C4', 'F4']","[2, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]"
200.0,<music21.chord.Chord F4 C4 C3>,"[0, 5]","[0, 5]","[2, 7]",65,48,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[2, 7]_2",0.8121322459999999,"['F4', 'C4', 'C3']",200.0 to 200.0,"[0, 5]","['C3', 'C4', 'F4']","[2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
201.0,<music21.chord.Chord A4 E4 C4 C3>,"[0, 3, 7]","[9, 0, 4]","[11, 2, 6]",69,48,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[11, 2, 6]_2",0.838438688,"['A4', 'E4', 'C4', 'C3']",201.0 to 201.875,"[0, 4, 5, 7, 9]","['A4', 'C3', 'C4', 'E4', 'F4', 'G4']","[2, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0]"
201.125,<music21.chord.Chord G4 E4 C4 C3>,"[0, 4, 7]","[0, 4, 7]","[2, 6, 9]",67,48,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[2, 6, 9]_2",0.838438688,"['G4', 'E4', 'C4', 'C3']",201.0 to 201.875,"[0, 4, 5, 7, 9]","['A4', 'C3', 'C4', 'E4', 'F4', 'G4']","[2, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0]"
201.25,<music21.chord.Chord E4 C4 C3>,"[0, 4]","[0, 4]","[2, 6]",64,48,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[2, 6]_2",0.838438688,"['E4', 'C4', 'C3']",201.0 to 201.875,"[0, 4, 5, 7, 9]","['A4', 'C3', 'C4', 'E4', 'F4', 'G4']","[2, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0]"
201.33333330000002,<music21.chord.Chord A4 E4 C4 C3>,"[0, 3, 7]","[9, 0, 4]","[11, 2, 6]",69,48,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[11, 2, 6]_2",0.838438688,"['A4', 'E4', 'C4', 'C3']",201.0 to 201.875,"[0, 4, 5, 7, 9]","['A4', 'C3', 'C4', 'E4', 'F4', 'G4']","[2, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0]"
201.45833330000002,<music21.chord.Chord E4 C4 C3>,"[0, 4]","[0, 4]","[2, 6]",64,48,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[2, 6]_2",0.838438688,"['E4', 'C4', 'C3']",201.0 to 201.875,"[0, 4, 5, 7, 9]","['A4', 'C3', 'C4', 'E4', 'F4', 'G4']","[2, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0]"
201.5,<music21.chord.Chord G4 E4 C4 C3>,"[0, 4, 7]","[0, 4, 7]","[2, 6, 9]",67,48,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[2, 6, 9]_2",0.838438688,"['G4', 'E4', 'C4', 'C3']",201.0 to 201.875,"[0, 4, 5, 7, 9]","['A4', 'C3', 'C4', 'E4', 'F4', 'G4']","[2, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0]"
201.625,<music21.chord.Chord E4 C4 C3>,"[0, 4]","[0, 4]","[2, 6]",64,48,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[2, 6]_2",0.838438688,"['E4', 'C4', 'C3']",201.0 to 201.875,"[0, 4, 5, 7, 9]","['A4', 'C3', 'C4', 'E4', 'F4', 'G4']","[2, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0]"
201.66666669999998,<music21.chord.Chord F4 E4 C4 C3>,"[0, 4, 5]","[0, 4, 5]","[2, 6, 7]",65,48,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[2, 6, 7]_2",0.838438688,"['F4', 'E4', 'C4', 'C3']",201.0 to 201.875,"[0, 4, 5, 7, 9]","['A4', 'C3', 'C4', 'E4', 'F4', 'G4']","[2, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0]"
201.79166669999998,<music21.chord.Chord E4 C4 C3>,"[0, 4]","[0, 4]","[2, 6]",64,48,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[2, 6]_2",0.838438688,"['E4', 'C4', 'C3']",201.0 to 201.875,"[0, 4, 5, 7, 9]","['A4', 'C3', 'C4', 'E4', 'F4', 'G4']","[2, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0]"
201.875,<music21.chord.Chord G4>,[0],[7],[9],67,67,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,[9]_9,0.838438688,['G4'],201.0 to 201.875,"[0, 4, 5, 7, 9]","['A4', 'C3', 'C4', 'E4', 'F4', 'G4']","[2, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0]"
202.0,<music21.chord.Chord F4 F3>,[0],[5],[7],65,53,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,[7]_7,0.838438688,"['F4', 'F3']",202.0 to 202.875,[5],"['F3', 'F4']","[0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
202.875,<music21.chord.Chord F4>,[0],[5],[7],65,65,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,[7]_7,0.838438688,['F4'],202.0 to 202.875,[5],"['F3', 'F4']","[0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
203.0,<music21.chord.Chord F4 C4 C3>,"[0, 5]","[0, 5]","[2, 7]",65,48,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[2, 7]_2",0.838438688,"['F4', 'C4', 'C3']",203.0 to 203.75,"[0, 5]","['C3', 'C4', 'F4']","[2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
203.75,<music21.chord.Chord C4 C3>,[0],[0],[2],60,48,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,[2]_2,0.838438688,"['C4', 'C3']",203.0 to 203.75,"[0, 5]","['C3', 'C4', 'F4']","[2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
204.0,<music21.chord.Chord F3 F2>,[0],[5],[7],53,41,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,[7]_7,0.838438688,"['F3', 'F2']",204.0 to 204.0,[5],"['F2', 'F3']","[0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
205.0,<music21.chord.Chord F5 B-4 D4 D3>,"[0, 4, 7]","[10, 2, 5]","[0, 4, 7]",77,50,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[0, 4, 7]_4",0.838438688,"['F5', 'B-4', 'D4', 'D3']",205.0 to 205.25,"[2, 5, 10]","['B-4', 'D3', 'D4', 'F5']","[0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 1, 0]"
205.25,<music21.chord.Chord B-4 D4 D3>,"[0, 4]","[10, 2]","[0, 4]",70,50,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[0, 4]_4",0.838438688,"['B-4', 'D4', 'D3']",205.0 to 205.25,"[2, 5, 10]","['B-4', 'D3', 'D4', 'F5']","[0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 1, 0]"
206.0,<music21.chord.Chord F5 B-4 D4 D3>,"[0, 4, 7]","[10, 2, 5]","[0, 4, 7]",77,50,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[0, 4, 7]_4",0.838438688,"['F5', 'B-4', 'D4', 'D3']",206.0 to 206.875,"[2, 5, 10]","['B-4', 'D3', 'D4', 'F5']","[0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 1, 0]"
206.875,<music21.chord.Chord F5>,[0],[5],[7],77,77,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,[7]_7,0.838438688,['F5'],206.0 to 206.875,"[2, 5, 10]","['B-4', 'D3', 'D4', 'F5']","[0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 1, 0]"
207.0,<music21.chord.Chord F#5 B-4 D4 D3>,"[0, 4, 8]","[2, 6, 10]","[4, 8, 0]",78,50,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[0, 4, 8]_4",0.838438688,"['F#5', 'B-4', 'D4', 'D3']",207.0 to 207.0,"[2, 6, 10]","['B-4', 'D3', 'D4', 'F#5']","[0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 1, 0]"
208.0,<music21.chord.Chord G5 B-4 E-4 E-3>,"[0, 4, 7]","[3, 7, 10]","[5, 9, 0]",79,51,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[5, 9, 0]_5",0.838438688,"['G5', 'B-4', 'E-4', 'E-3']",208.0 to 208.25,"[3, 7, 10]","['B-4', 'E-3', 'E-4', 'G5']","[0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 1, 0]"
208.25,<music21.chord.Chord B-4 E-4 E-3>,"[0, 5]","[10, 3]","[0, 5]",70,51,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[0, 5]_5",0.862630273,"['B-4', 'E-4', 'E-3']",208.0 to 208.25,"[3, 7, 10]","['B-4', 'E-3', 'E-4', 'G5']","[0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 1, 0]"
209.0,<music21.chord.Chord B-5>,[0],[10],[0],82,82,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,[0]_0,0.862630273,['B-5'],209.0 to 209.5,"[7, 10]","['B-5', 'G5']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]"
209.5,<music21.chord.Chord G5>,[0],[7],[9],79,79,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,[9]_9,0.862630273,['G5'],209.0 to 209.5,"[7, 10]","['B-5', 'G5']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]"
210.0,<music21.chord.Chord E-5>,[0],[3],[5],75,75,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,[5]_5,0.862630273,['E-5'],210.0 to 210.5,"[2, 3]","['D5', 'E-5']","[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
210.5,<music21.chord.Chord D5>,[0],[2],[4],74,74,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,[4]_4,0.862630273,['D5'],210.0 to 210.5,"[2, 3]","['D5', 'E-5']","[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
211.0,<music21.chord.Chord C5 G4 E-4 E-3>,"[0, 3, 7]","[0, 3, 7]","[2, 5, 9]",72,51,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[2, 5, 9]_5",0.862630273,"['C5', 'G4', 'E-4', 'E-3']",211.0 to 211.0,"[0, 3, 7]","['C5', 'E-3', 'E-4', 'G4']","[1, 0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0]"
212.0,<music21.chord.Chord G5 G4 E-4 E-3>,"[0, 4]","[3, 7]","[5, 9]",79,51,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[5, 9]_5",0.862630273,"['G5', 'G4', 'E-4', 'E-3']",212.0 to 212.875,"[3, 7]","['E-3', 'E-4', 'E-5', 'G4', 'G5']","[0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 0]"
212.5,<music21.chord.Chord E-5 G4 E-4 E-3>,"[0, 4]","[3, 7]","[5, 9]",75,51,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[5, 9]_5",0.929265734,"['E-5', 'G4', 'E-4', 'E-3']",212.0 to 212.875,"[3, 7]","['E-3', 'E-4', 'E-5', 'G4', 'G5']","[0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 0]"
212.875,<music21.chord.Chord E-5>,[0],[3],[5],75,75,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,[5]_5,0.929265734,['E-5'],212.0 to 212.875,"[3, 7]","['E-3', 'E-4', 'E-5', 'G4', 'G5']","[0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 0]"
213.0,<music21.chord.Chord C5 E-4 E-3>,"[0, 3]","[0, 3]","[2, 5]",72,51,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[2, 5]_5",0.929265734,"['C5', 'E-4', 'E-3']",213.0 to 213.875,"[0, 2, 3, 10]","['B-4', 'C5', 'D4', 'E-3', 'E-4']","[1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0]"
213.5,<music21.chord.Chord B-4 D4 E-4 E-3>,"[0, 4, 5]","[10, 2, 3]","[0, 4, 5]",70,51,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[0, 4, 5]_5",0.934674773,"['B-4', 'D4', 'E-4', 'E-3']",213.0 to 213.875,"[0, 2, 3, 10]","['B-4', 'C5', 'D4', 'E-3', 'E-4']","[1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0]"
213.875,<music21.chord.Chord B-4 D4>,"[0, 4]","[10, 2]","[0, 4]",70,62,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[0, 4]_4",0.934674773,"['B-4', 'D4']",213.0 to 213.875,"[0, 2, 3, 10]","['B-4', 'C5', 'D4', 'E-3', 'E-4']","[1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0]"
214.0,<music21.chord.Chord B-4 D4 F4 F3>,"[0, 4, 7]","[10, 2, 5]","[0, 4, 7]",70,53,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[0, 4, 7]_7",0.934674773,"['B-4', 'D4', 'F4', 'F3']",214.0 to 214.0,"[2, 5, 10]","['B-4', 'D4', 'F3', 'F4']","[0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 1, 0]"
215.0,<music21.chord.Chord A4 C4 F4 F3>,"[0, 4, 7]","[5, 9, 0]","[7, 11, 2]",69,53,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[7, 11, 2]_7",0.937367672,"['A4', 'C4', 'F4', 'F3']",215.0 to 215.625,"[0, 3, 5, 9]","['A4', 'C4', 'E-3', 'E-4', 'F3', 'F4']","[1, 0, 0, 2, 0, 2, 0, 0, 0, 1, 0, 0]"
215.5,<music21.chord.Chord A4 C4 E-4 E-3>,"[0, 3, 6]","[9, 0, 3]","[11, 2, 5]",69,51,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[11, 2, 5]_5",0.937367672,"['A4', 'C4', 'E-4', 'E-3']",215.0 to 215.625,"[0, 3, 5, 9]","['A4', 'C4', 'E-3', 'E-4', 'F3', 'F4']","[1, 0, 0, 2, 0, 2, 0, 0, 0, 1, 0, 0]"
215.625,<music21.chord.Chord A4 C4>,"[0, 3]","[9, 0]","[11, 2]",69,60,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[11, 2]_2",0.937367672,"['A4', 'C4']",215.0 to 215.625,"[0, 3, 5, 9]","['A4', 'C4', 'E-3', 'E-4', 'F3', 'F4']","[1, 0, 0, 2, 0, 2, 0, 0, 0, 1, 0, 0]"
216.0,<music21.chord.Chord D4 D3>,[0],[2],[4],62,50,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,[4]_4,0.937367672,"['D4', 'D3']",216.0 to 216.5,"[0, 2]","['C3', 'C4', 'D3', 'D4']","[2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
216.5,<music21.chord.Chord C4 C3>,[0],[0],[2],60,48,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,[2]_2,0.937367672,"['C4', 'C3']",216.0 to 216.5,"[0, 2]","['C3', 'C4', 'D3', 'D4']","[2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
217.0,<music21.chord.Chord F5 D4 B-3 B-2>,"[0, 4, 7]","[10, 2, 5]","[0, 4, 7]",77,46,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[0, 4, 7]_0",0.937367672,"['F5', 'D4', 'B-3', 'B-2']",217.0 to 217.0,"[2, 5, 10]","['B-2', 'B-3', 'D4', 'F5']","[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 2, 0]"
218.0,<music21.chord.Chord E-5>,[0],[3],[5],75,75,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,[5]_5,0.937367672,['E-5'],218.0 to 218.5,"[2, 3]","['D5', 'E-5']","[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
218.5,<music21.chord.Chord D5>,[0],[2],[4],74,74,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,[4]_4,0.937367672,['D5'],218.0 to 218.5,"[2, 3]","['D5', 'E-5']","[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
219.0,<music21.chord.Chord C5>,[0],[0],[2],72,72,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,[2]_2,0.937367672,['C5'],219.0 to 219.5,"[0, 10]","['B-4', 'C5']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
219.5,<music21.chord.Chord B-4>,[0],[10],[0],70,70,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,[0]_0,0.937367672,['B-4'],219.0 to 219.5,"[0, 10]","['B-4', 'C5']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
220.0,<music21.chord.Chord G5 B-3 E-4 E-3>,"[0, 4, 7]","[3, 7, 10]","[5, 9, 0]",79,51,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[5, 9, 0]_5",0.937367672,"['G5', 'B-3', 'E-4', 'E-3']",220.0 to 220.0,"[3, 7, 10]","['B-3', 'E-3', 'E-4', 'G5']","[0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 1, 0]"
221.0,<music21.chord.Chord F5>,[0],[5],[7],77,77,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,[7]_7,0.937367672,['F5'],221.0 to 221.5,"[3, 5]","['E-5', 'F5']","[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0]"
221.5,<music21.chord.Chord E-5>,[0],[3],[5],75,75,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,[5]_5,0.937367672,['E-5'],221.0 to 221.5,"[3, 5]","['E-5', 'F5']","[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0]"
222.0,<music21.chord.Chord D5>,[0],[2],[4],74,74,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,[4]_4,0.937367672,['D5'],222.0 to 222.5,"[0, 2]","['C5', 'D5']","[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
