offset,Chord,NormalForm,PCsInNormalForm,GlobalScaleDegrees,HighestPitch,LowestPitch,file,Composer,LocalTonic,LocalMode,LocalSDForm_BassSD,Confidence,octScalePitch,offsetRange,pitchSet,oct_list_set,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]"
26.25,<music21.chord.Chord E5>,[0],[4],[4],76,76,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,[9]_9,0.9498515790000001,['E5'],26.0 to 26.25,"[4, 6]","['E5', 'F#5']","[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]"
27.0,<music21.chord.Chord D5 A4 D4 F#3>,"[0, 4, 7]","[2, 6, 9]","[2, 6, 9]",74,54,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,"[7, 11, 2]_11",0.9498515790000001,"['D5', 'A4', 'D4', 'F#3']",27.0 to 27.0,"[2, 6, 9]","['A4', 'D4', 'D5', 'F#3']","[0, 0, 2, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
28.5,<music21.chord.Chord C5 A4 D4 F#3>,"[0, 3, 6, 8]","[6, 9, 0, 2]","[6, 9, 0, 2]",72,54,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,"[11, 2, 5, 7]_11",0.9498515790000001,"['C5', 'A4', 'D4', 'F#3']",28.5 to 28.75,"[0, 2, 6, 9]","['A4', 'C5', 'D4', 'F#3']","[1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
28.75,<music21.chord.Chord C5 A4 F#3>,"[0, 3, 6]","[6, 9, 0]","[6, 9, 0]",72,54,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,"[11, 2, 5]_11",0.9498515790000001,"['C5', 'A4', 'F#3']",28.5 to 28.75,"[0, 2, 6, 9]","['A4', 'C5', 'D4', 'F#3']","[1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
29.0,<music21.chord.Chord B4 G4 D4 G3>,"[0, 4, 7]","[7, 11, 2]","[7, 11, 2]",71,55,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,"[0, 4, 7]_0",0.9498515790000001,"['B4', 'G4', 'D4', 'G3']",29.0 to 29.0,"[2, 7, 11]","['B4', 'D4', 'G3', 'G4']","[0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1]"
30.0,<music21.chord.Chord G5>,[0],[7],[7],79,79,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,[0]_0,0.947872322,['G5'],30.0 to 30.66666667,"[6, 7]","['F#5', 'G5']","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
30.33333333,<music21.chord.Chord F#5>,[0],[6],[6],78,78,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,[11]_11,0.947872322,['F#5'],30.0 to 30.66666667,"[6, 7]","['F#5', 'G5']","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
30.66666667,<music21.chord.Chord G5>,[0],[7],[7],79,79,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,[0]_0,0.947872322,['G5'],30.0 to 30.66666667,"[6, 7]","['F#5', 'G5']","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
31.0,<music21.chord.Chord B5>,[0],[11],[11],83,83,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,[4]_4,0.947872322,['B5'],31.0 to 31.66666667,"[7, 9, 11]","['A5', 'B5', 'G5']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1]"
31.33333333,<music21.chord.Chord A5>,[0],[9],[9],81,81,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,[2]_2,0.947872322,['A5'],31.0 to 31.66666667,"[7, 9, 11]","['A5', 'B5', 'G5']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1]"
31.66666667,<music21.chord.Chord G5>,[0],[7],[7],79,79,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,[0]_0,0.947872322,['G5'],31.0 to 31.66666667,"[7, 9, 11]","['A5', 'B5', 'G5']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1]"
32.0,<music21.chord.Chord F#5>,[0],[6],[6],78,78,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,[11]_11,0.947872322,['F#5'],32.0 to 32.66666667,"[2, 4, 6]","['D5', 'E5', 'F#5']","[0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0]"
32.33333333,<music21.chord.Chord E5>,[0],[4],[4],76,76,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,[9]_9,0.947872322,['E5'],32.0 to 32.66666667,"[2, 4, 6]","['D5', 'E5', 'F#5']","[0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0]"
32.66666667,<music21.chord.Chord D5>,[0],[2],[2],74,74,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,[7]_7,0.947872322,['D5'],32.0 to 32.66666667,"[2, 4, 6]","['D5', 'E5', 'F#5']","[0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0]"
33.0,<music21.chord.Chord D5 A4 D4 F#3>,"[0, 4, 7]","[2, 6, 9]","[2, 6, 9]",74,54,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,"[7, 11, 2]_11",0.947872322,"['D5', 'A4', 'D4', 'F#3']",33.0 to 33.0,"[2, 6, 9]","['A4', 'D4', 'D5', 'F#3']","[0, 0, 2, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
34.5,<music21.chord.Chord C5 A4 D4 F#3>,"[0, 3, 6, 8]","[6, 9, 0, 2]","[6, 9, 0, 2]",72,54,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,"[11, 2, 5, 7]_11",0.947872322,"['C5', 'A4', 'D4', 'F#3']",34.5 to 34.75,"[0, 2, 6, 9]","['A4', 'C5', 'D4', 'F#3']","[1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
34.75,<music21.chord.Chord C5 A4 F#3>,"[0, 3, 6]","[6, 9, 0]","[6, 9, 0]",72,54,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,"[11, 2, 5]_11",0.947872322,"['C5', 'A4', 'F#3']",34.5 to 34.75,"[0, 2, 6, 9]","['A4', 'C5', 'D4', 'F#3']","[1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]"
35.0,<music21.chord.Chord B4 G4 D4 G3>,"[0, 4, 7]","[7, 11, 2]","[7, 11, 2]",71,55,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,"[0, 4, 7]_0",0.947872322,"['B4', 'G4', 'D4', 'G3']",35.0 to 35.0,"[2, 7, 11]","['B4', 'D4', 'G3', 'G4']","[0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1]"
36.0,<music21.chord.Chord A4 C4>,"[0, 3]","[9, 0]","[9, 0]",69,60,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,"[2, 5]_5",0.947872322,"['A4', 'C4']",36.0 to 36.875,"[0, 2, 9, 11]","['A4', 'B4', 'C4', 'D4']","[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1]"
36.75,<music21.chord.Chord B4 D4 C4>,"[0, 1, 3]","[11, 0, 2]","[11, 0, 2]",71,60,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,"[4, 5, 7]_5",0.947872322,"['B4', 'D4', 'C4']",36.0 to 36.875,"[0, 2, 9, 11]","['A4', 'B4', 'C4', 'D4']","[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1]"
36.875,<music21.chord.Chord B4 D4>,"[0, 3]","[11, 2]","[11, 2]",71,62,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,"[4, 7]_7",0.947872322,"['B4', 'D4']",36.0 to 36.875,"[0, 2, 9, 11]","['A4', 'B4', 'C4', 'D4']","[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1]"
37.0,<music21.chord.Chord G4 B3 D4>,"[0, 4, 7]","[7, 11, 2]","[7, 11, 2]",67,59,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,"[0, 4, 7]_4",0.947872322,"['G4', 'B3', 'D4']",37.0 to 37.0,"[2, 7, 11]","['B3', 'D4', 'G4']","[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]"
38.0,<music21.chord.Chord G4 A3 D4 D3>,"[0, 2, 7]","[7, 9, 2]","[7, 9, 2]",67,50,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,"[0, 2, 7]_7",0.9438075020000001,"['G4', 'A3', 'D4', 'D3']",38.0 to 38.875,"[2, 4, 6, 7, 9]","['A3', 'D3', 'D4', 'E4', 'F#4', 'G4']","[0, 0, 2, 0, 1, 0, 1, 1, 0, 1, 0, 0]"
38.125,<music21.chord.Chord F#4 A3 D4 D3>,"[0, 4, 7]","[2, 6, 9]","[2, 6, 9]",66,50,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,"[7, 11, 2]_7",0.9355680759999999,"['F#4', 'A3', 'D4', 'D3']",38.0 to 38.875,"[2, 4, 6, 7, 9]","['A3', 'D3', 'D4', 'E4', 'F#4', 'G4']","[0, 0, 2, 0, 1, 0, 1, 1, 0, 1, 0, 0]"
38.25,<music21.chord.Chord A3 D4 D3>,"[0, 5]","[9, 2]","[9, 2]",62,50,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,"[2, 7]_7",0.9355680759999999,"['A3', 'D4', 'D3']",38.0 to 38.875,"[2, 4, 6, 7, 9]","['A3', 'D3', 'D4', 'E4', 'F#4', 'G4']","[0, 0, 2, 0, 1, 0, 1, 1, 0, 1, 0, 0]"
38.33333333,<music21.chord.Chord G4 A3 D4 D3>,"[0, 2, 7]","[7, 9, 2]","[7, 9, 2]",67,50,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,"[0, 2, 7]_7",0.9355680759999999,"['G4', 'A3', 'D4', 'D3']",38.0 to 38.875,"[2, 4, 6, 7, 9]","['A3', 'D3', 'D4', 'E4', 'F#4', 'G4']","[0, 0, 2, 0, 1, 0, 1, 1, 0, 1, 0, 0]"
38.45833333,<music21.chord.Chord A3 D4 D3>,"[0, 5]","[9, 2]","[9, 2]",62,50,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,"[2, 7]_7",0.9355680759999999,"['A3', 'D4', 'D3']",38.0 to 38.875,"[2, 4, 6, 7, 9]","['A3', 'D3', 'D4', 'E4', 'F#4', 'G4']","[0, 0, 2, 0, 1, 0, 1, 1, 0, 1, 0, 0]"
38.5,<music21.chord.Chord F#4 A3 D4 D3>,"[0, 4, 7]","[2, 6, 9]","[2, 6, 9]",66,50,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,"[7, 11, 2]_7",0.9355680759999999,"['F#4', 'A3', 'D4', 'D3']",38.0 to 38.875,"[2, 4, 6, 7, 9]","['A3', 'D3', 'D4', 'E4', 'F#4', 'G4']","[0, 0, 2, 0, 1, 0, 1, 1, 0, 1, 0, 0]"
38.625,<music21.chord.Chord A3 D4 D3>,"[0, 5]","[9, 2]","[9, 2]",62,50,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,"[2, 7]_7",0.9355680759999999,"['A3', 'D4', 'D3']",38.0 to 38.875,"[2, 4, 6, 7, 9]","['A3', 'D3', 'D4', 'E4', 'F#4', 'G4']","[0, 0, 2, 0, 1, 0, 1, 1, 0, 1, 0, 0]"
38.66666667,<music21.chord.Chord E4 A3 D4 D3>,"[0, 2, 7]","[2, 4, 9]","[2, 4, 9]",64,50,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,"[7, 9, 2]_7",0.9355680759999999,"['E4', 'A3', 'D4', 'D3']",38.0 to 38.875,"[2, 4, 6, 7, 9]","['A3', 'D3', 'D4', 'E4', 'F#4', 'G4']","[0, 0, 2, 0, 1, 0, 1, 1, 0, 1, 0, 0]"
38.79166667,<music21.chord.Chord A3 D4 D3>,"[0, 5]","[9, 2]","[9, 2]",62,50,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,"[2, 7]_7",0.9355680759999999,"['A3', 'D4', 'D3']",38.0 to 38.875,"[2, 4, 6, 7, 9]","['A3', 'D3', 'D4', 'E4', 'F#4', 'G4']","[0, 0, 2, 0, 1, 0, 1, 1, 0, 1, 0, 0]"
38.875,<music21.chord.Chord F#4>,[0],[6],[6],66,66,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,[11]_11,0.9355680759999999,['F#4'],38.0 to 38.875,"[2, 4, 6, 7, 9]","['A3', 'D3', 'D4', 'E4', 'F#4', 'G4']","[0, 0, 2, 0, 1, 0, 1, 1, 0, 1, 0, 0]"
39.0,<music21.chord.Chord G4 G3>,[0],[7],[7],67,55,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,[0]_0,0.9355680759999999,"['G4', 'G3']",39.0 to 39.0,[7],"['G3', 'G4']","[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]"
40.0,<music21.chord.Chord G4 G3 D4 D3>,"[0, 5]","[2, 7]","[2, 7]",67,50,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,"[7, 0]_7",0.933159003,"['G4', 'G3', 'D4', 'D3']",40.0 to 40.75,"[2, 7]","['D3', 'D4', 'G3', 'G4']","[0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0]"
40.75,<music21.chord.Chord D4 D3>,[0],[2],[2],62,50,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,[7]_7,0.924151092,"['D4', 'D3']",40.0 to 40.75,"[2, 7]","['D3', 'D4', 'G3', 'G4']","[0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0]"
41.0,<music21.chord.Chord G3 G2>,[0],[7],[7],55,43,String Quartet Op1 No6 ii C major.mid,Haydn,7,major,[0]_0,0.924151092,"['G3', 'G2']",41.0 to 41.0,[7],"['G2', 'G3']","[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]"
42.0,<music21.chord.Chord C5 E4 C4>,"[0, 4]","[0, 4]","[0, 4]",72,60,String Quartet Op1 No6 ii C major.mid,Haydn,0,major,"[0, 4]_0",0.9027132840000001,"['C5', 'E4', 'C4']",42.0 to 42.0,"[0, 4]","['C4', 'C5', 'E4']","[2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
44.0,<music21.chord.Chord D5 G4 G3>,"[0, 5]","[2, 7]","[2, 7]",74,55,String Quartet Op1 No6 ii C major.mid,Haydn,0,major,"[2, 7]_7",0.9027132840000001,"['D5', 'G4', 'G3']",44.0 to 44.875,"[2, 4, 5, 7]","['D5', 'E5', 'F5', 'G3', 'G4']","[0, 0, 1, 0, 1, 1, 0, 2, 0, 0, 0, 0]"
44.33333333,<music21.chord.Chord E5 G4 G3>,"[0, 3]","[4, 7]","[4, 7]",76,55,String Quartet Op1 No6 ii C major.mid,Haydn,0,major,"[4, 7]_7",0.9027132840000001,"['E5', 'G4', 'G3']",44.0 to 44.875,"[2, 4, 5, 7]","['D5', 'E5', 'F5', 'G3', 'G4']","[0, 0, 1, 0, 1, 1, 0, 2, 0, 0, 0, 0]"
44.66666667,<music21.chord.Chord F5 G4 G3>,"[0, 2]","[5, 7]","[5, 7]",77,55,String Quartet Op1 No6 ii C major.mid,Haydn,0,major,"[5, 7]_7",0.9027132840000001,"['F5', 'G4', 'G3']",44.0 to 44.875,"[2, 4, 5, 7]","['D5', 'E5', 'F5', 'G3', 'G4']","[0, 0, 1, 0, 1, 1, 0, 2, 0, 0, 0, 0]"
44.875,<music21.chord.Chord F5>,[0],[5],[5],77,77,String Quartet Op1 No6 ii C major.mid,Haydn,0,major,[5]_5,0.9027132840000001,['F5'],44.0 to 44.875,"[2, 4, 5, 7]","['D5', 'E5', 'F5', 'G3', 'G4']","[0, 0, 1, 0, 1, 1, 0, 2, 0, 0, 0, 0]"
45.0,<music21.chord.Chord F5 C4 C3>,"[0, 5]","[0, 5]","[0, 5]",77,48,String Quartet Op1 No6 ii C major.mid,Haydn,0,major,"[0, 5]_0",0.9027132840000001,"['F5', 'C4', 'C3']",45.0 to 45.875,"[0, 4, 5]","['C3', 'C4', 'E5', 'F5']","[2, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]"
45.5,<music21.chord.Chord E5 C4 C3>,"[0, 4]","[0, 4]","[0, 4]",76,48,String Quartet Op1 No6 ii C major.mid,Haydn,0,major,"[0, 4]_0",0.881579146,"['E5', 'C4', 'C3']",45.0 to 45.875,"[0, 4, 5]","['C3', 'C4', 'E5', 'F5']","[2, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]"
45.875,<music21.chord.Chord E5>,[0],[4],[4],76,76,String Quartet Op1 No6 ii C major.mid,Haydn,0,major,[4]_4,0.881579146,['E5'],45.0 to 45.875,"[0, 4, 5]","['C3', 'C4', 'E5', 'F5']","[2, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]"
46.0,<music21.chord.Chord A5>,[0],[9],[9],81,81,String Quartet Op1 No6 ii C major.mid,Haydn,0,major,[9]_9,0.881579146,['A5'],46.0 to 46.5,"[7, 9]","['A5', 'G5']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]"
46.5,<music21.chord.Chord G5>,[0],[7],[7],79,79,String Quartet Op1 No6 ii C major.mid,Haydn,0,major,[7]_7,0.8687923000000001,['G5'],46.0 to 46.5,"[7, 9]","['A5', 'G5']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]"
47.0,<music21.chord.Chord G5>,[0],[7],[7],79,79,String Quartet Op1 No6 ii C major.mid,Haydn,0,major,[7]_7,0.8687923000000001,['G5'],47.0 to 47.0,[7],['G5'],"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
48.0,<music21.chord.Chord C6 C5>,[0],[0],[0],84,72,String Quartet Op1 No6 ii C major.mid,Haydn,0,major,[0]_0,0.8687923000000001,"['C6', 'C5']",48.0 to 48.0,[0],"['C5', 'C6']","[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
49.0,<music21.chord.Chord C6 C5 E4 E3>,"[0, 4]","[0, 4]","[0, 4]",84,52,String Quartet Op1 No6 ii C major.mid,Haydn,0,major,"[0, 4]_4",0.780554297,"['C6', 'C5', 'E4', 'E3']",49.0 to 49.875,"[0, 4, 11]","['B5', 'C5', 'C6', 'E3', 'E4']","[2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1]"
49.75,<music21.chord.Chord B5 C5 E4 E3>,"[0, 1, 5]","[11, 0, 4]","[11, 0, 4]",83,52,String Quartet Op1 No6 ii C major.mid,Haydn,Ambiguous,Ambiguous,Ambiguous,0.0,"['B5', 'C5', 'E4', 'E3']",49.0 to 49.875,"[0, 4, 11]","['B5', 'C5', 'C6', 'E3', 'E4']","[2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1]"
49.875,<music21.chord.Chord B5 C5>,"[0, 1]","[11, 0]","[11, 0]",83,72,String Quartet Op1 No6 ii C major.mid,Haydn,Ambiguous,Ambiguous,Ambiguous,0.0,"['B5', 'C5']",49.0 to 49.875,"[0, 4, 11]","['B5', 'C5', 'C6', 'E3', 'E4']","[2, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1]"
50.0,<music21.chord.Chord A5 C5 C4 C3>,"[0, 3]","[9, 0]","[9, 0]",81,48,String Quartet Op1 No6 ii C major.mid,Haydn,Ambiguous,Ambiguous,Ambiguous,0.0,"['A5', 'C5', 'C4', 'C3']",50.0 to 50.875,"[0, 7, 9]","['A5', 'C3', 'C4', 'C5', 'G5']","[3, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]"
50.75,<music21.chord.Chord G5 C5 C4 C3>,"[0, 5]","[7, 0]","[7, 0]",79,48,String Quartet Op1 No6 ii C major.mid,Haydn,0,major,"[7, 0]_0",0.9092162709999999,"['G5', 'C5', 'C4', 'C3']",50.0 to 50.875,"[0, 7, 9]","['A5', 'C3', 'C4', 'C5', 'G5']","[3, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]"
50.875,<music21.chord.Chord G5 C5>,"[0, 5]","[7, 0]","[7, 0]",79,72,String Quartet Op1 No6 ii C major.mid,Haydn,0,major,"[7, 0]_0",0.9092162709999999,"['G5', 'C5']",50.0 to 50.875,"[0, 7, 9]","['A5', 'C3', 'C4', 'C5', 'G5']","[3, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]"
51.0,<music21.chord.Chord G5 C5 D4 D3>,"[0, 2, 7]","[0, 2, 7]","[0, 2, 7]",79,50,String Quartet Op1 No6 ii C major.mid,Haydn,0,major,"[0, 2, 7]_2",0.9092162709999999,"['G5', 'C5', 'D4', 'D3']",51.0 to 51.875,"[0, 2, 5, 7]","['C5', 'D3', 'D4', 'F5', 'G5']","[1, 0, 2, 0, 0, 1, 0, 1, 0, 0, 0, 0]"
51.125,<music21.chord.Chord F5 C5 D4 D3>,"[0, 2, 5]","[0, 2, 5]","[0, 2, 5]",77,50,String Quartet Op1 No6 ii C major.mid,Haydn,0,major,"[0, 2, 5]_2",0.9092162709999999,"['F5', 'C5', 'D4', 'D3']",51.0 to 51.875,"[0, 2, 5, 7]","['C5', 'D3', 'D4', 'F5', 'G5']","[1, 0, 2, 0, 0, 1, 0, 1, 0, 0, 0, 0]"
51.25,<music21.chord.Chord C5 D4 D3>,"[0, 2]","[0, 2]","[0, 2]",72,50,String Quartet Op1 No6 ii C major.mid,Haydn,0,major,"[0, 2]_2",0.9092162709999999,"['C5', 'D4', 'D3']",51.0 to 51.875,"[0, 2, 5, 7]","['C5', 'D3', 'D4', 'F5', 'G5']","[1, 0, 2, 0, 0, 1, 0, 1, 0, 0, 0, 0]"
51.33333333,<music21.chord.Chord G5 C5 D4 D3>,"[0, 2, 7]","[0, 2, 7]","[0, 2, 7]",79,50,String Quartet Op1 No6 ii C major.mid,Haydn,0,major,"[0, 2, 7]_2",0.9092162709999999,"['G5', 'C5', 'D4', 'D3']",51.0 to 51.875,"[0, 2, 5, 7]","['C5', 'D3', 'D4', 'F5', 'G5']","[1, 0, 2, 0, 0, 1, 0, 1, 0, 0, 0, 0]"
51.45833333,<music21.chord.Chord C5 D4 D3>,"[0, 2]","[0, 2]","[0, 2]",72,50,String Quartet Op1 No6 ii C major.mid,Haydn,0,major,"[0, 2]_2",0.9092162709999999,"['C5', 'D4', 'D3']",51.0 to 51.875,"[0, 2, 5, 7]","['C5', 'D3', 'D4', 'F5', 'G5']","[1, 0, 2, 0, 0, 1, 0, 1, 0, 0, 0, 0]"
51.5,<music21.chord.Chord F5 C5 D4 D3>,"[0, 2, 5]","[0, 2, 5]","[0, 2, 5]",77,50,String Quartet Op1 No6 ii C major.mid,Haydn,0,major,"[0, 2, 5]_2",0.9092162709999999,"['F5', 'C5', 'D4', 'D3']",51.0 to 51.875,"[0, 2, 5, 7]","['C5', 'D3', 'D4', 'F5', 'G5']","[1, 0, 2, 0, 0, 1, 0, 1, 0, 0, 0, 0]"
51.625,<music21.chord.Chord C5 D4 D3>,"[0, 2]","[0, 2]","[0, 2]",72,50,String Quartet Op1 No6 ii C major.mid,Haydn,0,major,"[0, 2]_2",0.9092162709999999,"['C5', 'D4', 'D3']",51.0 to 51.875,"[0, 2, 5, 7]","['C5', 'D3', 'D4', 'F5', 'G5']","[1, 0, 2, 0, 0, 1, 0, 1, 0, 0, 0, 0]"
51.66666667,<music21.chord.Chord G5 C5 D4 D3>,"[0, 2, 7]","[0, 2, 7]","[0, 2, 7]",79,50,String Quartet Op1 No6 ii C major.mid,Haydn,0,major,"[0, 2, 7]_2",0.9092162709999999,"['G5', 'C5', 'D4', 'D3']",51.0 to 51.875,"[0, 2, 5, 7]","['C5', 'D3', 'D4', 'F5', 'G5']","[1, 0, 2, 0, 0, 1, 0, 1, 0, 0, 0, 0]"
51.79166667,<music21.chord.Chord C5 D4 D3>,"[0, 2]","[0, 2]","[0, 2]",72,50,String Quartet Op1 No6 ii C major.mid,Haydn,0,major,"[0, 2]_2",0.9092162709999999,"['C5', 'D4', 'D3']",51.0 to 51.875,"[0, 2, 5, 7]","['C5', 'D3', 'D4', 'F5', 'G5']","[1, 0, 2, 0, 0, 1, 0, 1, 0, 0, 0, 0]"
51.875,<music21.chord.Chord F5>,[0],[5],[5],77,77,String Quartet Op1 No6 ii C major.mid,Haydn,0,major,[5]_5,0.9092162709999999,['F5'],51.0 to 51.875,"[0, 2, 5, 7]","['C5', 'D3', 'D4', 'F5', 'G5']","[1, 0, 2, 0, 0, 1, 0, 1, 0, 0, 0, 0]"
52.0,<music21.chord.Chord G5 B4 G3 G2>,"[0, 4]","[7, 11]","[7, 11]",79,43,String Quartet Op1 No6 ii C major.mid,Haydn,0,major,"[7, 11]_7",0.9092162709999999,"['G5', 'B4', 'G3', 'G2']",52.0 to 52.875,"[4, 5, 7, 11]","['B4', 'E5', 'F5', 'G2', 'G3', 'G5']","[0, 0, 0, 0, 1, 1, 0, 3, 0, 0, 0, 1]"
52.125,<music21.chord.Chord F5 B4 G3 G2>,"[0, 2, 6]","[5, 7, 11]","[5, 7, 11]",77,43,String Quartet Op1 No6 ii C major.mid,Haydn,0,major,"[5, 7, 11]_7",0.9092162709999999,"['F5', 'B4', 'G3', 'G2']",52.0 to 52.875,"[4, 5, 7, 11]","['B4', 'E5', 'F5', 'G2', 'G3', 'G5']","[0, 0, 0, 0, 1, 1, 0, 3, 0, 0, 0, 1]"
52.25,<music21.chord.Chord B4 G3 G2>,"[0, 4]","[7, 11]","[7, 11]",71,43,String Quartet Op1 No6 ii C major.mid,Haydn,0,major,"[7, 11]_7",0.9092162709999999,"['B4', 'G3', 'G2']",52.0 to 52.875,"[4, 5, 7, 11]","['B4', 'E5', 'F5', 'G2', 'G3', 'G5']","[0, 0, 0, 0, 1, 1, 0, 3, 0, 0, 0, 1]"
52.33333333,<music21.chord.Chord G5 B4 G3 G2>,"[0, 4]","[7, 11]","[7, 11]",79,43,String Quartet Op1 No6 ii C major.mid,Haydn,0,major,"[7, 11]_7",0.9092162709999999,"['G5', 'B4', 'G3', 'G2']",52.0 to 52.875,"[4, 5, 7, 11]","['B4', 'E5', 'F5', 'G2', 'G3', 'G5']","[0, 0, 0, 0, 1, 1, 0, 3, 0, 0, 0, 1]"
52.45833333,<music21.chord.Chord B4 G3 G2>,"[0, 4]","[7, 11]","[7, 11]",71,43,String Quartet Op1 No6 ii C major.mid,Haydn,0,major,"[7, 11]_7",0.9092162709999999,"['B4', 'G3', 'G2']",52.0 to 52.875,"[4, 5, 7, 11]","['B4', 'E5', 'F5', 'G2', 'G3', 'G5']","[0, 0, 0, 0, 1, 1, 0, 3, 0, 0, 0, 1]"
52.5,<music21.chord.Chord F5 B4 G3 G2>,"[0, 2, 6]","[5, 7, 11]","[5, 7, 11]",77,43,String Quartet Op1 No6 ii C major.mid,Haydn,0,major,"[5, 7, 11]_7",0.9092162709999999,"['F5', 'B4', 'G3', 'G2']",52.0 to 52.875,"[4, 5, 7, 11]","['B4', 'E5', 'F5', 'G2', 'G3', 'G5']","[0, 0, 0, 0, 1, 1, 0, 3, 0, 0, 0, 1]"
52.625,<music21.chord.Chord B4 G3 G2>,"[0, 4]","[7, 11]","[7, 11]",71,43,String Quartet Op1 No6 ii C major.mid,Haydn,0,major,"[7, 11]_7",0.9092162709999999,"['B4', 'G3', 'G2']",52.0 to 52.875,"[4, 5, 7, 11]","['B4', 'E5', 'F5', 'G2', 'G3', 'G5']","[0, 0, 0, 0, 1, 1, 0, 3, 0, 0, 0, 1]"
