offsetRange,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",triadLabel,triadCoef,coefList
11.0 to 11.0,"[0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0]",dMajor,0.727606875108999,"[-0.24253562503633297, -0.24253562503633297, 0.727606875108999, -0.24253562503633297, -0.24253562503633297, -0.24253562503633297, 0.08084520834544433, 0.4042260417272217, -0.24253562503633297, -0.24253562503633297, 0.4042260417272217, 0.08084520834544433, -0.24253562503633297, -0.24253562503633297, 0.727606875108999, -0.24253562503633297, -0.24253562503633297, 0.4042260417272217, 0.08084520834544433, -0.24253562503633297, -0.24253562503633297, 0.08084520834544433, 0.4042260417272217, -0.24253562503633297]"
12.0 to 12.875,"[0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0]",dMajor,0.727606875108999,"[-0.24253562503633297, -0.24253562503633297, 0.727606875108999, -0.24253562503633297, -0.24253562503633297, -0.24253562503633297, 0.08084520834544433, 0.4042260417272217, -0.24253562503633297, -0.24253562503633297, 0.4042260417272217, 0.08084520834544433, -0.24253562503633297, -0.24253562503633297, 0.727606875108999, -0.24253562503633297, -0.24253562503633297, 0.4042260417272217, 0.08084520834544433, -0.24253562503633297, -0.24253562503633297, 0.08084520834544433, 0.4042260417272217, -0.24253562503633297]"
13.0 to 13.875,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 2]",dMinor,0.9258200997725514,"[-0.30860669992418377, -0.30860669992418377, 0.30860669992418377, -0.30860669992418377, 0.30860669992418377, -0.30860669992418377, -3.426222638094154e-17, 0.6172133998483675, -0.30860669992418377, -0.30860669992418377, -3.426222638094154e-17, 0.6172133998483675, -0.30860669992418377, -0.3086066999241839, 0.9258200997725514, -0.30860669992418377, -0.30860669992418377, -2.5696669785706156e-17, 0.0, 0.30860669992418377, -0.30860669992418377, -2.5696669785706156e-17, 0.0, 0.30860669992418377]"
14.0 to 14.875,"[0, 0, 1, 0, 0, 0, 0, 3, 0, 1, 0, 1]",gMajor,0.7777777777777778,"[0.33333333333333326, -0.33333333333333326, 0.1111111111111111, 0.33333333333333326, -0.1111111111111111, -0.1111111111111111, -0.33333333333333326, 0.7777777777777778, -0.33333333333333326, -0.1111111111111111, -0.1111111111111111, -0.1111111111111111, -0.1111111111111111, -0.33333333333333326, 0.1111111111111111, 0.33333333333333326, -0.33333333333333326, 0.1111111111111111, -0.33333333333333326, 0.5555555555555556, -0.33333333333333326, -0.1111111111111111, 0.5555555555555556, -0.1111111111111111]"
15.0 to 15.875,"[0, 0, 1, 0, 0, 0, 2, 0, 0, 1, 0, 1]",dMajor,0.8268106308031118,"[-0.3758230140014144, -0.3758230140014145, 0.8268106308031118, -0.3758230140014144, -0.07516460280028286, -0.07516460280028286, 0.2254938084008487, 0.22549380840084865, -0.3758230140014145, -0.07516460280028286, -0.07516460280028288, 0.5261522196019802, -0.07516460280028286, -0.3758230140014144, 0.8268106308031118, -0.3758230140014144, -0.3758230140014145, 0.22549380840084865, 0.22549380840084873, -0.07516460280028286, -0.3758230140014145, 0.5261522196019802, -0.07516460280028288, -0.07516460280028289]"
16.0 to 16.875,"[0, 0, 2, 0, 0, 0, 1, 1, 0, 0, 0, 0]",dMajor,0.6172133998483675,"[-3.426222638094154e-17, -0.30860669992418377, 0.6172133998483675, -3.426222638094154e-17, -0.30860669992418377, -0.30860669992418377, -3.426222638094154e-17, 0.6172133998483674, -0.30860669992418377, -0.30860669992418377, 0.3086066999241837, -3.426222638094154e-17, -0.30860669992418377, -0.30860669992418377, 0.6172133998483674, -4.2827782976176925e-17, -0.30860669992418377, 0.3086066999241837, -3.426222638094154e-17, -3.426222638094154e-17, -0.30860669992418377, -3.426222638094154e-17, 0.6172133998483674, -0.30860669992418377]"
17.0 to 17.875,"[0, 0, 1, 0, 1, 0, 2, 0, 0, 0, 0, 0]",dMajor,0.6172133998483674,"[-3.426222638094154e-17, -0.30860669992418377, 0.6172133998483674, -0.30860669992418377, -6.852445276188307e-17, -0.30860669992418377, 0.3086066999241837, -3.426222638094154e-17, -0.30860669992418377, -3.426222638094154e-17, -8.565556595235384e-18, 0.3086066999241837, -3.426222638094154e-17, -0.30860669992418377, 0.6172133998483674, -0.30860669992418377, -3.426222638094154e-17, -1.713111319047077e-17, 0.3086066999241837, -3.426222638094154e-17, -0.30860669992418377, 0.30860669992418377, -3.426222638094154e-17, -0.30860669992418377]"
18.0 to 18.66666667,"[0, 1, 1, 0, 3, 0, 0, 1, 0, 0, 0, 0]",cMajor,0.5555555555555556,"[0.5555555555555556, -0.1111111111111111, -0.1111111111111111, -0.1111111111111111, 0.33333333333333326, -0.33333333333333326, -0.1111111111111111, 0.1111111111111111, -0.33333333333333326, 0.5555555555555556, -0.1111111111111111, -0.33333333333333326, 0.33333333333333326, -0.1111111111111111, -0.1111111111111111, -0.1111111111111111, 0.5555555555555556, -0.1111111111111111, -0.33333333333333326, 0.5555555555555556, -0.33333333333333326, -0.1111111111111111, 0.1111111111111111, -0.33333333333333326]"
19.0 to 19.75,"[0, 1, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",cMajor,0.6172133998483675,"[0.6172133998483675, -3.426222638094154e-17, -0.3086066999241839, -3.426222638094154e-17, 0.30860669992418377, -0.3086066999241839, -1.713111319047077e-17, -3.426222638094154e-17, -0.3086066999241839, 0.6172133998483675, -0.3086066999241839, -0.30860669992418377, 0.30860669992418377, -2.9979448083323847e-17, -0.30860669992418377, 0.0, 0.6172133998483675, -0.3086066999241839, -0.30860669992418377, 0.6172133998483675, -0.3086066999241839, -8.565556595235384e-18, -3.426222638094154e-17, -0.3086066999241839]"
20.0 to 20.875,"[0, 0, 2, 0, 1, 0, 1, 1, 0, 0, 0, 0]",gMajor,0.5261522196019803,"[0.22549380840084865, -0.3758230140014145, 0.5261522196019802, -0.07516460280028289, -0.07516460280028281, -0.3758230140014145, -0.07516460280028286, 0.5261522196019803, -0.3758230140014144, -0.07516460280028286, 0.2254938084008487, -0.07516460280028289, -0.07516460280028286, -0.3758230140014144, 0.5261522196019803, -0.07516460280028286, -0.07516460280028286, 0.22549380840084865, -0.07516460280028289, 0.22549380840084865, -0.3758230140014145, -0.07516460280028286, 0.5261522196019803, -0.3758230140014145]"
21.0 to 21.875,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 2, 0, 0]",dMajor,0.9258200997725514,"[-0.30860669992418377, -0.30860669992418377, 0.9258200997725514, -0.30860669992418377, -0.30860669992418377, 0.30860669992418377, -1.713111319047077e-17, -1.713111319047077e-17, -0.30860669992418377, 0.30860669992418377, -1.713111319047077e-17, -1.713111319047077e-17, 0.30860669992418377, -0.30860669992418377, 0.30860669992418377, -0.30860669992418377, -0.30860669992418377, 0.6172133998483675, -1.713111319047077e-17, -0.30860669992418377, -0.30860669992418377, 0.6172133998483675, -1.713111319047077e-17, -0.3086066999241839]"
22.0 to 22.0,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0]",aMajor,0.9258200997725514,"[-1.713111319047077e-17, 0.0, 0.30860669992418377, -0.30860669992418377, -3.426222638094154e-17, 0.30860669992418377, -2.5696669785706156e-17, -0.30860669992418377, -0.30860669992418377, 0.9258200997725514, -0.30860669992418377, -0.30860669992418377, 0.6172133998483675, -1.713111319047077e-17, -0.30860669992418377, -0.30860669992418377, 0.30860669992418377, 0.30860669992418377, -0.30860669992418377, -2.5696669785706156e-17, -0.30860669992418377, 0.6172133998483675, -0.30860669992418377, -0.3086066999241839]"
23.0 to 23.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0]",dMajor,0.5222329678670936,"[-0.17407765595569782, -0.17407765595569785, 0.5222329678670936, -0.17407765595569785, -0.17407765595569782, 0.5222329678670935, -0.17407765595569785, -0.17407765595569785, -0.17407765595569782, 0.5222329678670935, -0.17407765595569785, -0.17407765595569785, 0.5222329678670935, -0.17407765595569782, -0.17407765595569785, -0.17407765595569785, -0.17407765595569785, 0.5222329678670935, -0.17407765595569785, -0.17407765595569785, -0.17407765595569785, 0.5222329678670935, -0.17407765595569785, -0.17407765595569785]"
24.0 to 24.0,"[0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0]",dMinor,0.6793662204867577,"[-0.22645540682891918, -0.22645540682891918, 0.6793662204867575, -0.22645540682891918, -0.22645540682891918, -0.22645540682891918, 1.2570800335616149e-17, 0.45291081365783836, -0.22645540682891918, -0.22645540682891918, 0.45291081365783836, 1.2570800335616149e-17, -0.22645540682891918, -0.22645540682891918, 0.6793662204867577, -0.22645540682891915, -0.22645540682891918, 0.4529108136578383, 1.2570800335616149e-17, -0.22645540682891918, -0.22645540682891918, 1.2570800335616149e-17, 0.45291081365783836, -0.22645540682891918]"
26.0 to 26.875,"[0, 1, 1, 0, 1, 0, 1, 1, 0, 2, 0, 0]",dMajor,0.6764814252025461,"[0.07516460280028295, -0.22549380840084862, 0.6764814252025461, -0.22549380840084862, -0.22549380840084865, 0.0751646028002829, 0.07516460280028292, 0.07516460280028295, -0.5261522196019802, 0.6764814252025461, -0.22549380840084862, -0.22549380840084862, 0.3758230140014145, -0.22549380840084862, 0.07516460280028295, -0.22549380840084862, 0.07516460280028293, 0.3758230140014145, -0.22549380840084862, 0.07516460280028292, -0.5261522196019802, 0.6764814252025461, 0.07516460280028295, -0.5261522196019802]"
27.0 to 27.875,"[0, 0, 3, 0, 0, 0, 1, 1, 0, 0, 0, 0]",dMajor,0.6139601294045425,"[-0.055814557218594775, -0.2790727860929738, 0.6139601294045425, -0.05581455721859477, -0.2790727860929738, -0.2790727860929738, -0.055814557218594775, 0.6139601294045424, -0.2790727860929738, -0.2790727860929738, 0.39070190053016335, -0.05581455721859477, -0.2790727860929738, -0.2790727860929738, 0.6139601294045424, -0.05581455721859477, -0.2790727860929738, 0.39070190053016335, -0.05581455721859477, -0.055814557218594775, -0.2790727860929738, -0.055814557218594775, 0.6139601294045424, -0.2790727860929738]"
28.0 to 28.5,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",fMinor,0.2581988897471611,"[0.25819888974716104, -0.25819888974716115, 0.25819888974716104, -0.25819888974716115, 0.25819888974716104, -0.25819888974716115, -0.2581988897471611, 0.25819888974716104, -0.25819888974716115, 0.25819888974716104, 0.25819888974716104, -0.25819888974716115, 0.25819888974716104, -0.25819888974716115, 0.25819888974716104, -0.25819888974716115, 0.25819888974716104, 0.2581988897471611, -0.25819888974716115, 0.2581988897471611, -0.25819888974716115, -0.2581988897471611, 0.25819888974716104, -0.2581988897471611]"
29.0 to 29.5,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",f#Major,0.2581988897471611,"[-0.25819888974716115, 0.25819888974716104, -0.2581988897471611, -0.2581988897471611, 0.25819888974716104, -0.25819888974716115, 0.2581988897471611, 0.25819888974716104, -0.2581988897471611, 0.25819888974716104, -0.2581988897471611, 0.25819888974716104, -0.25819888974716115, 0.25819888974716104, 0.25819888974716104, -0.25819888974716115, 0.25819888974716104, -0.2581988897471611, -0.2581988897471611, 0.25819888974716104, -0.25819888974716115, 0.25819888974716104, -0.2581988897471611, 0.25819888974716104]"
30.0 to 30.5,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1]",dMajor,0.408248290463863,"[-4.5324665183683945e-17, -0.408248290463863, 0.408248290463863, -4.5324665183683945e-17, -4.5324665183683945e-17, -2.2662332591841973e-17, -2.832791573980247e-17, 0.408248290463863, -0.408248290463863, -2.2662332591841973e-17, -0.4082482904638631, 0.408248290463863, -2.2662332591841973e-17, -0.408248290463863, 0.408248290463863, -4.5324665183683945e-17, -0.408248290463863, 0.0, -4.5324665183683945e-17, 0.408248290463863, -0.408248290463863, 0.408248290463863, -4.5324665183683945e-17, 0.0]"
31.0 to 31.5,"[0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0]",cMajor,0.408248290463863,"[0.408248290463863, -0.408248290463863, 0.40824829046386296, -4.5324665183683945e-17, -2.2662332591841973e-17, -2.2662332591841973e-17, -4.5324665183683945e-17, -4.5324665183683945e-17, -0.408248290463863, 0.408248290463863, -0.408248290463863, -4.5324665183683945e-17, 0.408248290463863, -0.408248290463863, -4.5324665183683945e-17, -6.79869977755259e-17, -2.2662332591841973e-17, 0.0, -4.5324665183683945e-17, 0.408248290463863, -0.408248290463863, 0.408248290463863, -4.5324665183683945e-17, -0.408248290463863]"
32.0 to 32.5,"[0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0]",cMajor,0.408248290463863,"[0.408248290463863, -0.408248290463863, 0.408248290463863, -4.5324665183683945e-17, -9.064933036736789e-17, -0.408248290463863, -5.665583147960493e-17, 0.408248290463863, -0.408248290463863, -4.5324665183683945e-17, -1.1331166295920986e-17, -4.5324665183683945e-17, -4.5324665183683945e-17, -0.4082482904638631, 0.408248290463863, -4.5324665183683945e-17, -4.5324665183683945e-17, -2.2662332591841973e-17, -4.5324665183683945e-17, 0.40824829046386296, -0.408248290463863, -4.5324665183683945e-17, 0.408248290463863, -0.4082482904638631]"
33.0 to 33.875,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0]",aMajor,0.9258200997725514,"[-1.713111319047077e-17, 0.0, 0.30860669992418377, -0.30860669992418377, -3.426222638094154e-17, 0.30860669992418377, -2.5696669785706156e-17, -0.30860669992418377, -0.30860669992418377, 0.9258200997725514, -0.30860669992418377, -0.30860669992418377, 0.6172133998483675, -1.713111319047077e-17, -0.30860669992418377, -0.30860669992418377, 0.30860669992418377, 0.30860669992418377, -0.30860669992418377, -2.5696669785706156e-17, -0.30860669992418377, 0.6172133998483675, -0.30860669992418377, -0.3086066999241839]"
34.0 to 34.875,"[0, 1, 1, 0, 1, 0, 1, 1, 0, 2, 0, 0]",dMajor,0.6764814252025461,"[0.07516460280028295, -0.22549380840084862, 0.6764814252025461, -0.22549380840084862, -0.22549380840084865, 0.0751646028002829, 0.07516460280028292, 0.07516460280028295, -0.5261522196019802, 0.6764814252025461, -0.22549380840084862, -0.22549380840084862, 0.3758230140014145, -0.22549380840084862, 0.07516460280028295, -0.22549380840084862, 0.07516460280028293, 0.3758230140014145, -0.22549380840084862, 0.07516460280028292, -0.5261522196019802, 0.6764814252025461, 0.07516460280028295, -0.5261522196019802]"
35.0 to 35.0,"[0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0]",dMajor,0.727606875108999,"[-0.24253562503633297, -0.24253562503633297, 0.727606875108999, -0.24253562503633297, -0.24253562503633297, -0.24253562503633297, 0.08084520834544433, 0.4042260417272217, -0.24253562503633297, -0.24253562503633297, 0.4042260417272217, 0.08084520834544433, -0.24253562503633297, -0.24253562503633297, 0.727606875108999, -0.24253562503633297, -0.24253562503633297, 0.4042260417272217, 0.08084520834544433, -0.24253562503633297, -0.24253562503633297, 0.08084520834544433, 0.4042260417272217, -0.24253562503633297]"
36.0 to 36.875,"[0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0]",dMajor,0.727606875108999,"[-0.24253562503633297, -0.24253562503633297, 0.727606875108999, -0.24253562503633297, -0.24253562503633297, -0.24253562503633297, 0.08084520834544433, 0.4042260417272217, -0.24253562503633297, -0.24253562503633297, 0.4042260417272217, 0.08084520834544433, -0.24253562503633297, -0.24253562503633297, 0.727606875108999, -0.24253562503633297, -0.24253562503633297, 0.4042260417272217, 0.08084520834544433, -0.24253562503633297, -0.24253562503633297, 0.08084520834544433, 0.4042260417272217, -0.24253562503633297]"
37.0 to 37.875,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 2]",dMinor,0.9258200997725514,"[-0.30860669992418377, -0.30860669992418377, 0.30860669992418377, -0.30860669992418377, 0.30860669992418377, -0.30860669992418377, -3.426222638094154e-17, 0.6172133998483675, -0.30860669992418377, -0.30860669992418377, -3.426222638094154e-17, 0.6172133998483675, -0.30860669992418377, -0.3086066999241839, 0.9258200997725514, -0.30860669992418377, -0.30860669992418377, -2.5696669785706156e-17, 0.0, 0.30860669992418377, -0.30860669992418377, -2.5696669785706156e-17, 0.0, 0.30860669992418377]"
38.0 to 38.875,"[0, 0, 1, 0, 0, 0, 0, 3, 0, 1, 0, 1]",gMajor,0.7777777777777778,"[0.33333333333333326, -0.33333333333333326, 0.1111111111111111, 0.33333333333333326, -0.1111111111111111, -0.1111111111111111, -0.33333333333333326, 0.7777777777777778, -0.33333333333333326, -0.1111111111111111, -0.1111111111111111, -0.1111111111111111, -0.1111111111111111, -0.33333333333333326, 0.1111111111111111, 0.33333333333333326, -0.33333333333333326, 0.1111111111111111, -0.33333333333333326, 0.5555555555555556, -0.33333333333333326, -0.1111111111111111, 0.5555555555555556, -0.1111111111111111]"
39.0 to 39.875,"[0, 0, 1, 0, 0, 0, 2, 0, 0, 1, 0, 1]",dMajor,0.8268106308031118,"[-0.3758230140014144, -0.3758230140014145, 0.8268106308031118, -0.3758230140014144, -0.07516460280028286, -0.07516460280028286, 0.2254938084008487, 0.22549380840084865, -0.3758230140014145, -0.07516460280028286, -0.07516460280028288, 0.5261522196019802, -0.07516460280028286, -0.3758230140014144, 0.8268106308031118, -0.3758230140014144, -0.3758230140014145, 0.22549380840084865, 0.22549380840084873, -0.07516460280028286, -0.3758230140014145, 0.5261522196019802, -0.07516460280028288, -0.07516460280028289]"
40.0 to 40.875,"[0, 0, 2, 0, 0, 0, 1, 1, 0, 0, 0, 0]",dMajor,0.6172133998483675,"[-3.426222638094154e-17, -0.30860669992418377, 0.6172133998483675, -3.426222638094154e-17, -0.30860669992418377, -0.30860669992418377, -3.426222638094154e-17, 0.6172133998483674, -0.30860669992418377, -0.30860669992418377, 0.3086066999241837, -3.426222638094154e-17, -0.30860669992418377, -0.30860669992418377, 0.6172133998483674, -4.2827782976176925e-17, -0.30860669992418377, 0.3086066999241837, -3.426222638094154e-17, -3.426222638094154e-17, -0.30860669992418377, -3.426222638094154e-17, 0.6172133998483674, -0.30860669992418377]"
41.0 to 41.875,"[0, 0, 1, 0, 1, 0, 2, 0, 0, 0, 0, 0]",dMajor,0.6172133998483674,"[-3.426222638094154e-17, -0.30860669992418377, 0.6172133998483674, -0.30860669992418377, -6.852445276188307e-17, -0.30860669992418377, 0.3086066999241837, -3.426222638094154e-17, -0.30860669992418377, -3.426222638094154e-17, -8.565556595235384e-18, 0.3086066999241837, -3.426222638094154e-17, -0.30860669992418377, 0.6172133998483674, -0.30860669992418377, -3.426222638094154e-17, -1.713111319047077e-17, 0.3086066999241837, -3.426222638094154e-17, -0.30860669992418377, 0.30860669992418377, -3.426222638094154e-17, -0.30860669992418377]"
42.0 to 42.66666667,"[0, 1, 1, 0, 3, 0, 0, 1, 0, 0, 0, 0]",cMajor,0.5555555555555556,"[0.5555555555555556, -0.1111111111111111, -0.1111111111111111, -0.1111111111111111, 0.33333333333333326, -0.33333333333333326, -0.1111111111111111, 0.1111111111111111, -0.33333333333333326, 0.5555555555555556, -0.1111111111111111, -0.33333333333333326, 0.33333333333333326, -0.1111111111111111, -0.1111111111111111, -0.1111111111111111, 0.5555555555555556, -0.1111111111111111, -0.33333333333333326, 0.5555555555555556, -0.33333333333333326, -0.1111111111111111, 0.1111111111111111, -0.33333333333333326]"
43.0 to 43.75,"[0, 1, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0]",cMajor,0.6172133998483675,"[0.6172133998483675, -3.426222638094154e-17, -0.3086066999241839, -3.426222638094154e-17, 0.30860669992418377, -0.3086066999241839, -1.713111319047077e-17, -3.426222638094154e-17, -0.3086066999241839, 0.6172133998483675, -0.3086066999241839, -0.30860669992418377, 0.30860669992418377, -2.9979448083323847e-17, -0.30860669992418377, 0.0, 0.6172133998483675, -0.3086066999241839, -0.30860669992418377, 0.6172133998483675, -0.3086066999241839, -8.565556595235384e-18, -3.426222638094154e-17, -0.3086066999241839]"
44.0 to 44.875,"[0, 0, 2, 0, 1, 0, 1, 1, 0, 0, 0, 0]",gMajor,0.5261522196019803,"[0.22549380840084865, -0.3758230140014145, 0.5261522196019802, -0.07516460280028289, -0.07516460280028281, -0.3758230140014145, -0.07516460280028286, 0.5261522196019803, -0.3758230140014144, -0.07516460280028286, 0.2254938084008487, -0.07516460280028289, -0.07516460280028286, -0.3758230140014144, 0.5261522196019803, -0.07516460280028286, -0.07516460280028286, 0.22549380840084865, -0.07516460280028289, 0.22549380840084865, -0.3758230140014145, -0.07516460280028286, 0.5261522196019803, -0.3758230140014145]"
45.0 to 45.875,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 2, 0, 0]",dMajor,0.9258200997725514,"[-0.30860669992418377, -0.30860669992418377, 0.9258200997725514, -0.30860669992418377, -0.30860669992418377, 0.30860669992418377, -1.713111319047077e-17, -1.713111319047077e-17, -0.30860669992418377, 0.30860669992418377, -1.713111319047077e-17, -1.713111319047077e-17, 0.30860669992418377, -0.30860669992418377, 0.30860669992418377, -0.30860669992418377, -0.30860669992418377, 0.6172133998483675, -1.713111319047077e-17, -0.30860669992418377, -0.30860669992418377, 0.6172133998483675, -1.713111319047077e-17, -0.3086066999241839]"
