offsetRange,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",triadLabel,triadCoef,coefList
178.0 to 178.625,"[0, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 0]",cMajor,0.6172133998483675,"[0.6172133998483675, -3.426222638094154e-17, -0.30860669992418377, 0.3086066999241837, -1.713111319047077e-17, -3.426222638094154e-17, -0.30860669992418377, 0.3086066999241837, -0.30860669992418377, -3.426222638094154e-17, -3.426222638094154e-17, -0.30860669992418377, -3.426222638094154e-17, -3.426222638094154e-17, -0.30860669992418377, 0.3086066999241837, -3.426222638094154e-17, -1.713111319047077e-17, -0.30860669992418377, 0.6172133998483675, -3.426222638094154e-17, -0.30860669992418377, 0.3086066999241837, -0.30860669992418377]"
179.0 to 179.625,"[1, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0]",cMajor,0.6172133998483675,"[0.6172133998483675, -0.30860669992418377, -2.9979448083323847e-17, 0.3086066999241837, -0.30860669992418377, -3.426222638094154e-17, -0.30860669992418377, 0.6172133998483674, -3.426222638094154e-17, -0.30860669992418377, -2.5696669785706153e-17, -0.30860669992418377, -3.426222638094154e-17, -0.30860669992418377, -3.426222638094154e-17, 0.6172133998483675, -0.30860669992418377, -3.426222638094154e-17, -0.30860669992418377, 0.3086066999241837, -3.426222638094154e-17, -0.30860669992418377, 0.6172133998483674, -0.30860669992418377]"
180.0 to 180.875,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0]",fMajor,0.9258200997725514,"[-1.713111319047077e-17, 0.0, 0.30860669992418377, -0.30860669992418377, -0.30860669992418377, 0.9258200997725514, -0.30860669992418377, -0.30860669992418377, -3.426222638094154e-17, 0.30860669992418377, -2.5696669785706156e-17, -0.30860669992418377, 0.6172133998483675, -1.713111319047077e-17, -0.30860669992418377, -2.5696669785706156e-17, -0.30860669992418377, 0.6172133998483675, -0.30860669992418377, -0.30860669992418377, 0.30860669992418377, 0.30860669992418377, -0.30860669992418377, -0.3086066999241839]"
181.0 to 181.625,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0]",dMajor,0.4042260417272217,"[-0.24253562503633297, -0.24253562503633297, 0.4042260417272217, 0.08084520834544433, -0.24253562503633297, 0.4042260417272217, 0.08084520834544433, -0.24253562503633297, -0.24253562503633297, 0.4042260417272217, 0.08084520834544433, -0.24253562503633297, 0.4042260417272217, 0.08084520834544433, -0.24253562503633297, -0.24253562503633297, -0.24253562503633297, 0.4042260417272217, 0.08084520834544433, -0.24253562503633297, -0.24253562503633297, 0.4042260417272217, 0.08084520834544433, -0.24253562503633297]"
182.0 to 182.625,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 2, 0, 0]",fMajor,0.6172133998483675,"[-3.426222638094154e-17, -3.426222638094154e-17, 0.30860669992418377, -1.713111319047077e-17, -0.3086066999241839, 0.6172133998483675, -0.3086066999241839, -1.713111319047077e-17, -0.3086066999241839, 0.30860669992418377, -3.426222638094154e-17, -0.30860669992418377, 0.30860669992418377, -2.1413891488088465e-17, -0.30860669992418377, -3.426222638094154e-17, -0.30860669992418377, 0.6172133998483675, -0.30860669992418377, -3.426222638094154e-17, -3.426222638094154e-17, 0.30860669992418377, -1.713111319047077e-17, -0.3086066999241839]"
183.0 to 183.875,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0]",b-Major,0.6793662204867574,"[-0.22645540682891915, -0.22645540682891915, 1.2570800335616148e-17, 0.4529108136578383, -0.22645540682891915, -0.22645540682891915, 0.4529108136578383, 1.2570800335616148e-17, -0.22645540682891915, -0.22645540682891915, 0.6793662204867574, -0.22645540682891915, -0.22645540682891915, 0.45291081365783836, 1.2570800335616148e-17, -0.22645540682891913, -0.22645540682891915, 6.285400167808074e-18, 0.4529108136578383, -0.22645540682891915, -0.22645540682891915, -0.22645540682891915, 0.6793662204867574, -0.22645540682891913]"
184.0 to 184.625,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 0]",e-Major,0.6172133998483675,"[-3.426222638094154e-17, -0.30860669992418377, 0.0, 0.6172133998483675, -0.3086066999241839, -1.713111319047077e-17, 0.30860669992418377, -3.426222638094154e-17, -0.3086066999241839, -1.713111319047077e-17, 0.30860669992418377, -0.30860669992418377, -1.713111319047077e-17, 0.30860669992418377, -0.30860669992418377, -2.1413891488088465e-17, -0.30860669992418377, -3.426222638094154e-17, 0.30860669992418377, -3.8545004678559234e-17, -0.30860669992418377, 0.0, 0.6172133998483675, -0.30860669992418377]"
185.0 to 185.875,"[0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 2, 0]",e-Major,0.5261522196019802,"[0.22549380840084865, -0.07516460280028288, -0.3758230140014145, 0.5261522196019802, -0.07516460280028285, -0.07516460280028288, 0.2254938084008487, -0.07516460280028286, -0.3758230140014144, -0.07516460280028288, 0.5261522196019802, -0.3758230140014145, -0.07516460280028288, 0.5261522196019802, -0.3758230140014145, -0.07516460280028288, -0.07516460280028288, -0.07516460280028285, 0.22549380840084873, 0.2254938084008487, -0.07516460280028288, -0.3758230140014145, 0.5261522196019802, -0.3758230140014145]"
186.0 to 186.625,"[0, 0, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0]",fMajor,0.7566499084579775,"[-0.25221663615265916, 0.1513299816915955, 0.35310329061372275, -0.25221663615265916, -0.25221663615265916, 0.7566499084579775, -0.25221663615265916, -0.25221663615265916, -0.25221663615265916, 0.35310329061372275, 0.15132998169159548, -0.25221663615265916, 0.35310329061372275, 0.1513299816915955, -0.25221663615265916, -0.25221663615265916, -0.25221663615265916, 0.7566499084579775, -0.25221663615265916, -0.2522166361526591, 0.1513299816915955, 0.35310329061372275, -0.25221663615265916, -0.25221663615265916]"
187.0 to 187.625,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0]",fMajor,0.8268106308031118,"[-0.07516460280028288, -0.07516460280028288, 0.22549380840084873, -0.07516460280028286, -0.3758230140014145, 0.8268106308031118, -0.07516460280028286, -0.3758230140014145, -0.07516460280028286, 0.22549380840084873, 0.22549380840084865, -0.3758230140014145, 0.5261522196019802, 0.22549380840084865, -0.3758230140014145, -0.07516460280028286, -0.3758230140014145, 0.5261522196019803, -0.07516460280028286, -0.3758230140014144, 0.22549380840084865, 0.2254938084008487, -0.07516460280028286, -0.3758230140014144]"
188.0 to 188.875,"[2, 0, 1, 0, 1, 1, 0, 2, 0, 1, 0, 0]",cMajor,0.7745966692414833,"[0.7745966692414833, -0.25819888974716115, -4.299875284949258e-17, -1.433291761649753e-17, -0.25819888974716115, 0.5163977794943223, -0.5163977794943223, 0.25819888974716115, -4.299875284949258e-17, -5.016521165774134e-17, -5.016521165774134e-17, -0.5163977794943223, 0.5163977794943223, -0.25819888974716115, -0.25819888974716115, 0.5163977794943223, -0.25819888974716115, 0.2581988897471611, -0.5163977794943223, 0.2581988897471611, 0.25819888974716115, -0.25819888974716115, 0.25819888974716115, -0.5163977794943223]"
189.0 to 189.625,"[0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0]",c#Major,0.4042260417272217,"[0.08084520834544433, 0.4042260417272217, -0.24253562503633297, 0.08084520834544433, -0.24253562503633297, 0.4042260417272217, -0.24253562503633297, 0.08084520834544433, -0.24253562503633297, -0.24253562503633297, 0.4042260417272217, -0.24253562503633297, -0.24253562503633297, 0.4042260417272217, -0.24253562503633297, 0.08084520834544433, -0.24253562503633297, 0.4042260417272217, -0.24253562503633297, 0.08084520834544433, 0.4042260417272217, -0.24253562503633297, 0.08084520834544433, -0.24253562503633297]"
190.0 to 190.625,"[0, 0, 0, 0, 0, 2, 0, 1, 0, 1, 0, 0]",fMajor,0.6172133998483675,"[-6.852445276188307e-17, 0.30860669992418377, -3.426222638094154e-17, -1.713111319047077e-17, -0.3086066999241839, 0.6172133998483675, -0.30860669992418377, -1.713111319047077e-17, -0.3086066999241839, -5.139333957141231e-17, 0.30860669992418377, -0.30860669992418377, -5.139333957141231e-17, 0.30860669992418377, -0.30860669992418377, 0.0, -0.3086066999241839, 0.6172133998483675, -0.30860669992418377, -6.852445276188307e-17, 0.30860669992418377, 8.565556595235384e-18, -1.713111319047077e-17, -0.30860669992418377]"
191.0 to 191.5,"[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",cMajor,0.25819888974716104,"[0.25819888974716104, 0.25819888974716104, -0.25819888974716115, -0.2581988897471611, 0.25819888974716104, 0.25819888974716104, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, 0.25819888974716104, 0.25819888974716104, -0.2581988897471611, 0.25819888974716104, 0.25819888974716104, -0.2581988897471611, -0.2581988897471611, 0.25819888974716104, 0.25819888974716104, -0.2581988897471611, 0.25819888974716104, 0.25819888974716104, -0.2581988897471611, -0.2581988897471611, -0.25819888974716115]"
192.0 to 192.875,"[0, 0, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0]",dMajor,0.6793662204867574,"[-0.22645540682891915, -0.22645540682891915, 0.6793662204867574, -0.22645540682891915, -0.22645540682891915, 6.285400167808074e-18, -0.22645540682891918, 0.4529108136578383, -0.22645540682891915, 6.285400167808074e-18, 0.4529108136578383, -0.22645540682891915, 6.285400167808074e-18, -0.22645540682891915, 0.4529108136578383, -0.22645540682891915, -0.22645540682891915, 0.6793662204867574, -0.22645540682891915, -0.22645540682891918, -0.22645540682891915, 0.0, 0.4529108136578383, -0.22645540682891915]"
193.0 to 193.625,"[0, 0, 2, 0, 0, 1, 0, 1, 0, 0, 0, 0]",gMajor,0.6172133998483675,"[-3.426222638094154e-17, -3.426222638094154e-17, 0.30860669992418377, -3.426222638094154e-17, -0.3086066999241839, -3.426222638094154e-17, -0.3086066999241839, 0.6172133998483675, -0.3086066999241839, -0.30860669992418377, 0.6172133998483675, -0.3086066999241839, -0.30860669992418377, -3.426222638094154e-17, 0.30860669992418377, -3.426222638094154e-17, -0.30860669992418377, 0.6172133998483675, -0.3086066999241839, -8.565556595235384e-18, -3.426222638094154e-17, -0.30860669992418377, 0.6172133998483675, -0.3086066999241839]"
194.0 to 194.625,"[0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0]",dMajor,0.4042260417272217,"[0.08084520834544433, -0.24253562503633297, 0.4042260417272217, -0.24253562503633297, 0.08084520834544433, -0.24253562503633297, -0.24253562503633297, 0.4042260417272217, -0.24253562503633297, 0.08084520834544433, 0.4042260417272217, -0.24253562503633297, 0.08084520834544433, -0.24253562503633297, 0.4042260417272217, -0.24253562503633297, 0.08084520834544433, 0.4042260417272217, -0.24253562503633297, 0.08084520834544433, -0.24253562503633297, -0.24253562503633297, 0.4042260417272217, -0.24253562503633297]"
195.0 to 195.875,"[0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0]",aMajor,0.6172133998483675,"[0.30860669992418377, -3.426222638094154e-17, -0.3086066999241839, -3.426222638094154e-17, 0.30860669992418377, -0.3086066999241839, 0.30860669992418377, -0.30860669992418377, -0.3086066999241839, 0.6172133998483675, -3.426222638094154e-17, -0.30860669992418377, 0.30860669992418377, 0.30860669992418377, -0.30860669992418377, -0.30860669992418377, 0.6172133998483675, -0.3086066999241839, -3.426222638094154e-17, 0.30860669992418377, -0.3086066999241839, -2.1413891488088465e-17, -3.426222638094154e-17, -0.3086066999241839]"
196.0 to 196.625,"[0, 0, 0, 0, 2, 0, 0, 1, 0, 1, 0, 0]",cMajor,0.6172133998483675,"[0.6172133998483675, -0.3086066999241839, -3.426222638094154e-17, -1.713111319047077e-17, 0.30860669992418377, -5.139333957141231e-17, -0.30860669992418377, -1.713111319047077e-17, -0.3086066999241839, 0.6172133998483675, -0.3086066999241839, -0.30860669992418377, 0.6172133998483675, -0.3086066999241839, -0.30860669992418377, 0.0, 0.30860669992418377, -4.282778297617693e-17, -0.30860669992418377, 0.6172133998483675, -0.3086066999241839, 8.565556595235384e-18, -1.713111319047077e-17, -0.30860669992418377]"
197.0 to 197.625,"[0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0]",cMajor,0.45291081365783836,"[0.45291081365783836, 0.0, -0.22645540682891918, -0.22645540682891918, 0.45291081365783836, 0.0, -0.22645540682891918, -0.22645540682891918, -0.22645540682891918, 0.4529108136578383, -6.2854001678080746e-18, -0.22645540682891918, 0.4529108136578383, -6.2854001678080746e-18, -0.22645540682891918, -0.22645540682891918, 0.4529108136578383, -6.2854001678080746e-18, -0.22645540682891918, 0.4529108136578383, 0.0, -0.22645540682891918, -0.22645540682891918, -0.22645540682891918]"
198.0 to 198.875,"[0, 0, 1, 0, 0, 2, 0, 0, 0, 1, 0, 0]",fMinor,0.9258200997725514,"[-0.3086066999241839, 0.30860669992418377, 0.30860669992418377, -0.30860669992418377, -0.3086066999241839, 0.6172133998483675, -0.30860669992418377, -1.713111319047077e-17, -0.30860669992418377, -5.139333957141231e-17, 0.6172133998483675, -0.30860669992418377, -5.139333957141231e-17, 0.30860669992418377, -1.713111319047077e-17, -0.30860669992418377, -0.3086066999241839, 0.9258200997725514, -0.30860669992418377, -0.3086066999241839, 0.30860669992418377, -8.565556595235384e-18, -1.713111319047077e-17, -0.30860669992418377]"
199.0 to 199.625,"[0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0]",c#Major,0.4042260417272217,"[0.08084520834544433, 0.4042260417272217, -0.24253562503633297, 0.08084520834544433, -0.24253562503633297, 0.4042260417272217, -0.24253562503633297, 0.08084520834544433, -0.24253562503633297, -0.24253562503633297, 0.4042260417272217, -0.24253562503633297, -0.24253562503633297, 0.4042260417272217, -0.24253562503633297, 0.08084520834544433, -0.24253562503633297, 0.4042260417272217, -0.24253562503633297, 0.08084520834544433, 0.4042260417272217, -0.24253562503633297, 0.08084520834544433, -0.24253562503633297]"
200.0 to 200.625,"[0, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0]",b-Major,0.6172133998483675,"[-3.426222638094154e-17, 0.3086066999241837, -3.426222638094154e-17, -0.30860669992418377, -2.9979448083323847e-17, 0.3086066999241837, -0.30860669992418377, -3.426222638094154e-17, -0.30860669992418377, -3.426222638094154e-17, 0.6172133998483675, -0.30860669992418377, -3.426222638094154e-17, 0.3086066999241837, -3.426222638094154e-17, -0.30860669992418377, -3.426222638094154e-17, 0.6172133998483675, -0.30860669992418377, -3.426222638094154e-17, 0.3086066999241837, -0.30860669992418377, -3.426222638094154e-17, -0.30860669992418377]"
201.0 to 201.875,"[0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 0]",e-Major,0.6793662204867574,"[0.45291081365783825, -0.22645540682891915, -0.22645540682891913, 0.6793662204867574, -0.22645540682891915, -0.22645540682891915, 0.0, 0.4529108136578383, -0.22645540682891915, -0.22645540682891915, 0.0, -0.22645540682891915, -0.22645540682891915, 6.285400167808074e-18, -0.22645540682891915, 0.4529108136578383, -0.22645540682891915, -0.22645540682891915, 2.5141600671232295e-17, 0.4529108136578383, -0.22645540682891915, -0.22645540682891915, 0.6793662204867574, -0.22645540682891915]"
202.0 to 202.625,"[0, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 0]",cMajor,0.6172133998483675,"[0.6172133998483675, -3.426222638094154e-17, -0.30860669992418377, 0.3086066999241837, -1.713111319047077e-17, -3.426222638094154e-17, -0.30860669992418377, 0.3086066999241837, -0.30860669992418377, -3.426222638094154e-17, -3.426222638094154e-17, -0.30860669992418377, -3.426222638094154e-17, -3.426222638094154e-17, -0.30860669992418377, 0.3086066999241837, -3.426222638094154e-17, -1.713111319047077e-17, -0.30860669992418377, 0.6172133998483675, -3.426222638094154e-17, -0.30860669992418377, 0.3086066999241837, -0.30860669992418377]"
203.0 to 203.625,"[1, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0]",cMajor,0.6172133998483675,"[0.6172133998483675, -0.30860669992418377, -2.9979448083323847e-17, 0.3086066999241837, -0.30860669992418377, -3.426222638094154e-17, -0.30860669992418377, 0.6172133998483674, -3.426222638094154e-17, -0.30860669992418377, -2.5696669785706153e-17, -0.30860669992418377, -3.426222638094154e-17, -0.30860669992418377, -3.426222638094154e-17, 0.6172133998483675, -0.30860669992418377, -3.426222638094154e-17, -0.30860669992418377, 0.3086066999241837, -3.426222638094154e-17, -0.30860669992418377, 0.6172133998483674, -0.30860669992418377]"
204.0 to 204.875,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0]",fMajor,0.9258200997725514,"[-1.713111319047077e-17, 0.0, 0.30860669992418377, -0.30860669992418377, -0.30860669992418377, 0.9258200997725514, -0.30860669992418377, -0.30860669992418377, -3.426222638094154e-17, 0.30860669992418377, -2.5696669785706156e-17, -0.30860669992418377, 0.6172133998483675, -1.713111319047077e-17, -0.30860669992418377, -2.5696669785706156e-17, -0.30860669992418377, 0.6172133998483675, -0.30860669992418377, -0.30860669992418377, 0.30860669992418377, 0.30860669992418377, -0.30860669992418377, -0.3086066999241839]"
205.0 to 205.625,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0]",dMajor,0.4042260417272217,"[-0.24253562503633297, -0.24253562503633297, 0.4042260417272217, 0.08084520834544433, -0.24253562503633297, 0.4042260417272217, 0.08084520834544433, -0.24253562503633297, -0.24253562503633297, 0.4042260417272217, 0.08084520834544433, -0.24253562503633297, 0.4042260417272217, 0.08084520834544433, -0.24253562503633297, -0.24253562503633297, -0.24253562503633297, 0.4042260417272217, 0.08084520834544433, -0.24253562503633297, -0.24253562503633297, 0.4042260417272217, 0.08084520834544433, -0.24253562503633297]"
206.0 to 206.625,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 2, 0, 0]",fMajor,0.6172133998483675,"[-3.426222638094154e-17, -3.426222638094154e-17, 0.30860669992418377, -1.713111319047077e-17, -0.3086066999241839, 0.6172133998483675, -0.3086066999241839, -1.713111319047077e-17, -0.3086066999241839, 0.30860669992418377, -3.426222638094154e-17, -0.30860669992418377, 0.30860669992418377, -2.1413891488088465e-17, -0.30860669992418377, -3.426222638094154e-17, -0.30860669992418377, 0.6172133998483675, -0.30860669992418377, -3.426222638094154e-17, -3.426222638094154e-17, 0.30860669992418377, -1.713111319047077e-17, -0.3086066999241839]"
207.0 to 207.875,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0]",b-Major,0.6793662204867574,"[-0.22645540682891915, -0.22645540682891915, 1.2570800335616148e-17, 0.4529108136578383, -0.22645540682891915, -0.22645540682891915, 0.4529108136578383, 1.2570800335616148e-17, -0.22645540682891915, -0.22645540682891915, 0.6793662204867574, -0.22645540682891915, -0.22645540682891915, 0.45291081365783836, 1.2570800335616148e-17, -0.22645540682891913, -0.22645540682891915, 6.285400167808074e-18, 0.4529108136578383, -0.22645540682891915, -0.22645540682891915, -0.22645540682891915, 0.6793662204867574, -0.22645540682891913]"
208.0 to 208.625,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 0]",e-Major,0.6172133998483675,"[-3.426222638094154e-17, -0.30860669992418377, 0.0, 0.6172133998483675, -0.3086066999241839, -1.713111319047077e-17, 0.30860669992418377, -3.426222638094154e-17, -0.3086066999241839, -1.713111319047077e-17, 0.30860669992418377, -0.30860669992418377, -1.713111319047077e-17, 0.30860669992418377, -0.30860669992418377, -2.1413891488088465e-17, -0.30860669992418377, -3.426222638094154e-17, 0.30860669992418377, -3.8545004678559234e-17, -0.30860669992418377, 0.0, 0.6172133998483675, -0.30860669992418377]"
209.0 to 209.875,"[0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 2, 0]",e-Major,0.5261522196019802,"[0.22549380840084865, -0.07516460280028288, -0.3758230140014145, 0.5261522196019802, -0.07516460280028285, -0.07516460280028288, 0.2254938084008487, -0.07516460280028286, -0.3758230140014144, -0.07516460280028288, 0.5261522196019802, -0.3758230140014145, -0.07516460280028288, 0.5261522196019802, -0.3758230140014145, -0.07516460280028288, -0.07516460280028288, -0.07516460280028285, 0.22549380840084873, 0.2254938084008487, -0.07516460280028288, -0.3758230140014145, 0.5261522196019802, -0.3758230140014145]"
210.0 to 210.625,"[0, 0, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0]",fMajor,0.7566499084579775,"[-0.25221663615265916, 0.1513299816915955, 0.35310329061372275, -0.25221663615265916, -0.25221663615265916, 0.7566499084579775, -0.25221663615265916, -0.25221663615265916, -0.25221663615265916, 0.35310329061372275, 0.15132998169159548, -0.25221663615265916, 0.35310329061372275, 0.1513299816915955, -0.25221663615265916, -0.25221663615265916, -0.25221663615265916, 0.7566499084579775, -0.25221663615265916, -0.2522166361526591, 0.1513299816915955, 0.35310329061372275, -0.25221663615265916, -0.25221663615265916]"
211.0 to 211.625,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0]",fMajor,0.8268106308031118,"[-0.07516460280028288, -0.07516460280028288, 0.22549380840084873, -0.07516460280028286, -0.3758230140014145, 0.8268106308031118, -0.07516460280028286, -0.3758230140014145, -0.07516460280028286, 0.22549380840084873, 0.22549380840084865, -0.3758230140014145, 0.5261522196019802, 0.22549380840084865, -0.3758230140014145, -0.07516460280028286, -0.3758230140014145, 0.5261522196019803, -0.07516460280028286, -0.3758230140014144, 0.22549380840084865, 0.2254938084008487, -0.07516460280028286, -0.3758230140014144]"
