offsetRange,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",triadLabel,triadCoef,coefList
12.0 to 12.0,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0]",aMajor,0.9258200997725514,"[-1.713111319047077e-17, 0.0, 0.30860669992418377, -0.30860669992418377, -3.426222638094154e-17, 0.30860669992418377, -2.5696669785706156e-17, -0.30860669992418377, -0.30860669992418377, 0.9258200997725514, -0.30860669992418377, -0.30860669992418377, 0.6172133998483675, -1.713111319047077e-17, -0.30860669992418377, -0.30860669992418377, 0.30860669992418377, 0.30860669992418377, -0.30860669992418377, -2.5696669785706156e-17, -0.30860669992418377, 0.6172133998483675, -0.30860669992418377, -0.3086066999241839]"
13.0 to 13.5,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",aMajor,1.0,"[0.1111111111111111, 0.1111111111111111, 0.1111111111111111, -0.33333333333333326, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, -0.33333333333333326, -0.33333333333333326, 1.0, -0.33333333333333326, -0.33333333333333326, 0.5555555555555556, 0.1111111111111111, -0.33333333333333326, -0.33333333333333326, 0.5555555555555556, 0.1111111111111111, -0.33333333333333326, 0.1111111111111111, -0.33333333333333326, 0.5555555555555556, -0.33333333333333326, -0.33333333333333326]"
14.0 to 14.5,"[0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0]",aMajor,0.816496580927726,"[0.408248290463863, -2.2662332591841973e-17, -4.5324665183683945e-17, -2.2662332591841973e-17, -2.832791573980247e-17, -2.2662332591841973e-17, -2.2662332591841973e-17, -2.2662332591841973e-17, -0.4082482904638631, 0.816496580927726, -0.408248290463863, -0.408248290463863, 0.408248290463863, -2.2662332591841973e-17, -0.408248290463863, 0.0, 0.408248290463863, -1.1331166295920986e-17, -0.408248290463863, 0.40824829046386296, -0.408248290463863, 0.4082482904638631, -2.2662332591841973e-17, -0.408248290463863]"
15.0 to 15.5,"[0, 0, 2, 0, 0, 0, 1, 0, 0, 1, 0, 0]",dMajor,0.9258200997725514,"[-0.30860669992418377, -0.30860669992418377, 0.9258200997725514, -0.3086066999241839, -0.3086066999241839, -3.426222638094154e-17, -2.1413891488088465e-17, 0.30860669992418377, -0.3086066999241839, -3.426222638094154e-17, 0.30860669992418377, -3.426222638094154e-17, -3.426222638094154e-17, -0.3086066999241839, 0.6172133998483675, -0.3086066999241839, -0.30860669992418377, 0.6172133998483675, -3.426222638094154e-17, -0.3086066999241839, -0.30860669992418377, 0.30860669992418377, 0.30860669992418377, -0.30860669992418377]"
16.0 to 16.5,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]",dMajor,0.7745966692414831,"[-0.2581988897471611, -0.2581988897471611, 0.7745966692414831, -0.25819888974716115, -0.25819888974716115, -0.2581988897471611, 0.25819888974716104, 0.25819888974716104, -0.2581988897471611, -0.2581988897471611, 0.25819888974716104, 0.25819888974716104, -0.2581988897471611, -0.25819888974716115, 0.7745966692414831, -0.2581988897471611, -0.2581988897471611, 0.25819888974716104, 0.25819888974716104, -0.2581988897471611, -0.2581988897471611, 0.25819888974716104, 0.25819888974716104, -0.2581988897471611]"
17.0 to 17.5,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",aMajor,0.7745966692414831,"[-0.2581988897471612, 0.25819888974716104, 0.25819888974716104, -0.2581988897471611, -0.2581988897471611, 0.25819888974716104, 0.25819888974716104, -0.2581988897471611, -0.2581988897471612, 0.7745966692414831, -0.2581988897471611, -0.2581988897471611, 0.25819888974716104, 0.25819888974716104, -0.2581988897471611, -0.25819888974716115, 0.25819888974716104, 0.25819888974716104, -0.2581988897471611, -0.2581988897471611, -0.25819888974716115, 0.7745966692414831, -0.2581988897471611, -0.25819888974716115]"
18.0 to 18.5,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1]",gMajor,0.5555555555555556,"[-0.33333333333333326, 0.1111111111111111, 0.1111111111111111, -0.33333333333333326, 0.1111111111111111, -0.33333333333333326, 0.1111111111111111, 0.5555555555555556, -0.33333333333333326, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, -0.33333333333333326, 0.1111111111111111, 0.5555555555555556, -0.33333333333333326, 0.1111111111111111, 0.1111111111111111, -0.33333333333333326, 0.1111111111111111, -0.33333333333333326, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]"
19.0 to 19.5,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]",aMajor,0.5555555555555556,"[-0.33333333333333326, 0.1111111111111111, 0.1111111111111111, -0.33333333333333326, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, -0.33333333333333326, 0.5555555555555556, -0.33333333333333326, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, -0.33333333333333326, 0.1111111111111111, 0.1111111111111111, -0.33333333333333326, 0.1111111111111111, -0.33333333333333326, 0.5555555555555556, -0.33333333333333326, 0.1111111111111111]"
20.0 to 20.5,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1]",gMajor,0.5555555555555556,"[0.1111111111111111, -0.33333333333333326, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, -0.33333333333333326, 0.5555555555555556, -0.33333333333333326, 0.1111111111111111, -0.33333333333333326, 0.1111111111111111, 0.1111111111111111, -0.33333333333333326, 0.1111111111111111, 0.1111111111111111, -0.33333333333333326, 0.1111111111111111, -0.33333333333333326, 0.5555555555555556, -0.33333333333333326, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]"
21.0 to 21.5,"[0, 1, 2, 0, 0, 0, 1, 0, 0, 1, 0, 0]",dMajor,0.8268106308031117,"[-0.37582301400141443, -0.07516460280028286, 0.8268106308031117, -0.3758230140014143, -0.3758230140014143, -0.07516460280028286, 0.22549380840084862, 0.2254938084008487, -0.3758230140014143, 0.22549380840084865, 0.2254938084008487, -0.07516460280028285, -0.07516460280028286, -0.07516460280028284, 0.5261522196019802, -0.3758230140014143, -0.07516460280028286, 0.5261522196019801, -0.07516460280028285, -0.3758230140014143, -0.37582301400141443, 0.5261522196019801, 0.2254938084008487, -0.37582301400141443]"
22.0 to 22.5,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0]",dMajor,0.7745966692414831,"[-0.2581988897471611, -0.2581988897471611, 0.7745966692414831, -0.25819888974716115, -0.25819888974716115, -0.2581988897471611, 0.25819888974716104, 0.25819888974716104, -0.2581988897471611, -0.2581988897471611, 0.25819888974716104, 0.25819888974716104, -0.2581988897471611, -0.25819888974716115, 0.7745966692414831, -0.2581988897471611, -0.2581988897471611, 0.25819888974716104, 0.25819888974716104, -0.2581988897471611, -0.2581988897471611, 0.25819888974716104, 0.25819888974716104, -0.2581988897471611]"
23.0 to 23.5,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]",dMajor,0.7745966692414833,"[-0.25819888974716115, -0.25819888974716115, 0.7745966692414833, -0.25819888974716115, -0.25819888974716115, 0.2581988897471611, 0.2581988897471611, -0.25819888974716115, -0.25819888974716115, 0.2581988897471611, -0.25819888974716115, 0.2581988897471611, 0.2581988897471611, -0.25819888974716115, 0.2581988897471611, -0.25819888974716115, -0.25819888974716115, 0.2581988897471611, 0.2581988897471611, -0.25819888974716115, -0.25819888974716115, 0.7745966692414833, -0.25819888974716115, -0.25819888974716115]"
24.0 to 24.5,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]",eMajor,0.5555555555555556,"[0.1111111111111111, -0.33333333333333326, 0.1111111111111111, -0.33333333333333326, 0.5555555555555556, -0.33333333333333326, -0.33333333333333326, 0.5555555555555556, -0.33333333333333326, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, -0.33333333333333326, 0.5555555555555556, -0.33333333333333326, 0.1111111111111111, 0.1111111111111111, -0.33333333333333326, 0.5555555555555556, -0.33333333333333326, -0.33333333333333326, 0.1111111111111111, 0.1111111111111111]"
25.0 to 25.5,"[0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",dMajor,0.5555555555555556,"[-0.33333333333333326, 0.1111111111111111, 0.5555555555555556, -0.33333333333333326, -0.33333333333333326, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, -0.33333333333333326, 0.5555555555555556, 0.1111111111111111, -0.33333333333333326, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, -0.33333333333333326, 0.1111111111111111, 0.5555555555555556, -0.33333333333333326, -0.33333333333333326, -0.33333333333333326, 0.5555555555555556, 0.1111111111111111, -0.33333333333333326]"
26.0 to 26.5,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",gMajor,0.5555555555555556,"[0.1111111111111111, 0.1111111111111111, -0.33333333333333326, 0.1111111111111111, 0.1111111111111111, -0.33333333333333326, 0.1111111111111111, 0.5555555555555556, -0.33333333333333326, 0.1111111111111111, -0.33333333333333326, 0.1111111111111111, -0.33333333333333326, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, -0.33333333333333326, -0.33333333333333326, 0.5555555555555556, -0.33333333333333326, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]"
27.0 to 27.5,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1]",dMajor,0.5555555555555556,"[-0.33333333333333326, -0.33333333333333326, 0.5555555555555556, -0.33333333333333326, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, -0.33333333333333326, 0.1111111111111111, -0.33333333333333326, 0.5555555555555556, 0.1111111111111111, -0.33333333333333326, 0.5555555555555556, -0.33333333333333326, -0.33333333333333326, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, -0.33333333333333326, 0.5555555555555556, -0.33333333333333326, 0.1111111111111111]"
28.0 to 28.5,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0]",cMajor,0.5555555555555556,"[0.5555555555555556, -0.33333333333333326, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, -0.33333333333333326, 0.1111111111111111, -0.33333333333333326, 0.5555555555555556, -0.33333333333333326, -0.33333333333333326, 0.5555555555555556, -0.33333333333333326, -0.33333333333333326, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, -0.33333333333333326, 0.5555555555555556, -0.33333333333333326, 0.1111111111111111, 0.1111111111111111, -0.33333333333333326]"
29.0 to 29.5,"[0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0]",dMajor,0.5555555555555556,"[0.1111111111111111, -0.33333333333333326, 0.5555555555555556, 0.1111111111111111, -0.33333333333333326, -0.33333333333333326, 0.1111111111111111, 0.5555555555555556, -0.33333333333333326, -0.33333333333333326, 0.1111111111111111, 0.1111111111111111, -0.33333333333333326, -0.33333333333333326, 0.5555555555555556, 0.1111111111111111, -0.33333333333333326, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, -0.33333333333333326, 0.1111111111111111, 0.5555555555555556, -0.33333333333333326]"
30.0 to 30.5,"[0, 0, 0, 0, 1, 0, 1, 2, 0, 0, 0, 1]",gMinor,0.8268106308031118,"[0.5261522196019802, -0.3758230140014145, -0.07516460280028288, 0.22549380840084873, 0.2254938084008487, -0.3758230140014145, -0.07516460280028288, 0.5261522196019802, -0.3758230140014145, -0.07516460280028286, -0.3758230140014145, 0.22549380840084865, -0.07516460280028286, -0.3758230140014144, 0.22549380840084865, 0.22549380840084873, -0.07516460280028286, -0.3758230140014145, -0.07516460280028289, 0.8268106308031118, -0.3758230140014145, -0.07516460280028288, 0.22549380840084873, -0.07516460280028289]"
31.0 to 31.5,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",cMajor,0.7745966692414831,"[0.7745966692414831, -0.25819888974716115, -0.25819888974716115, 0.25819888974716104, 0.25819888974716104, -0.25819888974716115, -0.2581988897471611, 0.25819888974716104, -0.2581988897471611, 0.25819888974716104, -0.25819888974716115, -0.25819888974716115, 0.25819888974716104, -0.25819888974716115, -0.25819888974716115, 0.25819888974716104, 0.25819888974716104, -0.2581988897471611, -0.25819888974716115, 0.7745966692414831, -0.25819888974716115, -0.25819888974716115, 0.25819888974716104, -0.2581988897471611]"
32.0 to 32.5,"[0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0]",aMajor,0.816496580927726,"[0.408248290463863, -2.2662332591841973e-17, -4.5324665183683945e-17, -2.2662332591841973e-17, -2.832791573980247e-17, -2.2662332591841973e-17, -2.2662332591841973e-17, -2.2662332591841973e-17, -0.4082482904638631, 0.816496580927726, -0.408248290463863, -0.408248290463863, 0.408248290463863, -2.2662332591841973e-17, -0.408248290463863, 0.0, 0.408248290463863, -1.1331166295920986e-17, -0.408248290463863, 0.40824829046386296, -0.408248290463863, 0.4082482904638631, -2.2662332591841973e-17, -0.408248290463863]"
33.0 to 33.0,"[0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]",dMajor,0.5222329678670935,"[-0.17407765595569785, -0.17407765595569785, 0.5222329678670935, -0.17407765595569785, -0.17407765595569785, -0.17407765595569785, -0.17407765595569785, 0.5222329678670935, -0.17407765595569785, -0.17407765595569785, 0.5222329678670935, -0.17407765595569785, -0.17407765595569785, -0.17407765595569785, 0.5222329678670935, -0.17407765595569785, -0.17407765595569785, 0.5222329678670935, -0.17407765595569785, -0.17407765595569785, -0.17407765595569785, -0.17407765595569785, 0.5222329678670935, -0.17407765595569785]"
34.0 to 34.0,"[0, 0, 3, 0, 0, 0, 1, 0, 0, 1, 0, 0]",dMajor,0.8372183582789214,"[-0.2790727860929738, -0.2790727860929738, 0.8372183582789214, -0.2790727860929738, -0.2790727860929738, -0.05581455721859476, -0.05581455721859477, 0.39070190053016324, -0.2790727860929738, -0.05581455721859476, 0.39070190053016324, -0.055814557218594754, -0.05581455721859476, -0.2790727860929738, 0.6139601294045423, -0.2790727860929738, -0.2790727860929738, 0.6139601294045423, -0.055814557218594754, -0.27907278609297376, -0.2790727860929738, 0.16744367165578425, 0.39070190053016324, -0.2790727860929738]"
35.0 to 35.0,"[0, 0, 3, 0, 0, 0, 1, 0, 0, 1, 0, 0]",dMajor,0.8372183582789214,"[-0.2790727860929738, -0.2790727860929738, 0.8372183582789214, -0.2790727860929738, -0.2790727860929738, -0.05581455721859476, -0.05581455721859477, 0.39070190053016324, -0.2790727860929738, -0.05581455721859476, 0.39070190053016324, -0.055814557218594754, -0.05581455721859476, -0.2790727860929738, 0.6139601294045423, -0.2790727860929738, -0.2790727860929738, 0.6139601294045423, -0.055814557218594754, -0.27907278609297376, -0.2790727860929738, 0.16744367165578425, 0.39070190053016324, -0.2790727860929738]"
36.0 to 36.0,"[0, 0, 3, 0, 0, 0, 1, 0, 0, 1, 0, 0]",dMajor,0.8372183582789214,"[-0.2790727860929738, -0.2790727860929738, 0.8372183582789214, -0.2790727860929738, -0.2790727860929738, -0.05581455721859476, -0.05581455721859477, 0.39070190053016324, -0.2790727860929738, -0.05581455721859476, 0.39070190053016324, -0.055814557218594754, -0.05581455721859476, -0.2790727860929738, 0.6139601294045423, -0.2790727860929738, -0.2790727860929738, 0.6139601294045423, -0.055814557218594754, -0.27907278609297376, -0.2790727860929738, 0.16744367165578425, 0.39070190053016324, -0.2790727860929738]"
38.0 to 38.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",dMajor,0.5222329678670936,"[-0.17407765595569782, -0.17407765595569785, 0.5222329678670936, -0.17407765595569785, -0.17407765595569782, 0.5222329678670935, -0.17407765595569785, -0.17407765595569785, -0.17407765595569782, 0.5222329678670935, -0.17407765595569785, -0.17407765595569785, 0.5222329678670935, -0.17407765595569782, -0.17407765595569785, -0.17407765595569785, -0.17407765595569785, 0.5222329678670935, -0.17407765595569785, -0.17407765595569785, -0.17407765595569785, 0.5222329678670935, -0.17407765595569785, -0.17407765595569785]"
39.0 to 39.0,"[0, 0, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0]",dMajor,0.727606875108999,"[-0.24253562503633297, -0.24253562503633297, 0.727606875108999, -0.24253562503633297, -0.24253562503633297, -0.24253562503633297, 0.08084520834544433, 0.4042260417272217, -0.24253562503633297, -0.24253562503633297, 0.4042260417272217, 0.08084520834544433, -0.24253562503633297, -0.24253562503633297, 0.727606875108999, -0.24253562503633297, -0.24253562503633297, 0.4042260417272217, 0.08084520834544433, -0.24253562503633297, -0.24253562503633297, 0.08084520834544433, 0.4042260417272217, -0.24253562503633297]"
40.0 to 40.0,"[0, 0, 2, 0, 0, 0, 1, 0, 0, 1, 0, 0]",dMajor,0.9258200997725514,"[-0.30860669992418377, -0.30860669992418377, 0.9258200997725514, -0.3086066999241839, -0.3086066999241839, -3.426222638094154e-17, -2.1413891488088465e-17, 0.30860669992418377, -0.3086066999241839, -3.426222638094154e-17, 0.30860669992418377, -3.426222638094154e-17, -3.426222638094154e-17, -0.3086066999241839, 0.6172133998483675, -0.3086066999241839, -0.30860669992418377, 0.6172133998483675, -3.426222638094154e-17, -0.3086066999241839, -0.30860669992418377, 0.30860669992418377, 0.30860669992418377, -0.30860669992418377]"
41.0 to 41.0,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]",dMajor,1.0,"[-0.33333333333333326, -0.33333333333333326, 1.0, -0.33333333333333326, -0.33333333333333326, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, -0.33333333333333326, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, -0.33333333333333326, 0.5555555555555556, -0.33333333333333326, -0.33333333333333326, 0.5555555555555556, 0.1111111111111111, -0.33333333333333326, -0.33333333333333326, 0.5555555555555556, 0.1111111111111111, -0.33333333333333326]"
42.0 to 42.0,"[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]",dMajor,1.0,"[-0.33333333333333326, -0.33333333333333326, 1.0, -0.33333333333333326, -0.33333333333333326, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, -0.33333333333333326, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, -0.33333333333333326, 0.5555555555555556, -0.33333333333333326, -0.33333333333333326, 0.5555555555555556, 0.1111111111111111, -0.33333333333333326, -0.33333333333333326, 0.5555555555555556, 0.1111111111111111, -0.33333333333333326]"
43.0 to 43.0,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",dMajor,0.7745966692414831,"[-0.2581988897471611, -0.2581988897471611, 0.7745966692414831, -0.25819888974716115, -0.2581988897471611, 0.25819888974716104, -0.2581988897471611, 0.25819888974716104, -0.25819888974716115, 0.25819888974716104, 0.25819888974716104, -0.25819888974716115, 0.25819888974716104, -0.2581988897471611, 0.25819888974716104, -0.25819888974716115, -0.2581988897471611, 0.7745966692414831, -0.25819888974716115, -0.2581988897471611, -0.2581988897471611, 0.25819888974716104, 0.25819888974716104, -0.25819888974716115]"
44.0 to 44.0,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",bMajor,0.5222329678670936,"[-0.17407765595569785, -0.17407765595569785, 0.5222329678670935, -0.17407765595569785, -0.17407765595569785, -0.17407765595569785, 0.5222329678670935, -0.17407765595569785, -0.17407765595569785, -0.17407765595569785, -0.17407765595569785, 0.5222329678670936, -0.17407765595569785, -0.17407765595569785, 0.5222329678670936, -0.17407765595569782, -0.17407765595569785, -0.17407765595569785, 0.5222329678670936, -0.17407765595569782, -0.17407765595569785, 0.5222329678670935, -0.17407765595569785, -0.17407765595569785]"
45.0 to 45.0,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",gMajor,1.0,"[0.1111111111111111, -0.33333333333333326, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, -0.33333333333333326, -0.33333333333333326, 1.0, -0.33333333333333326, -0.33333333333333326, 0.1111111111111111, 0.1111111111111111, -0.33333333333333326, -0.33333333333333326, 0.5555555555555556, 0.1111111111111111, -0.33333333333333326, 0.1111111111111111, -0.33333333333333326, 0.5555555555555556, -0.33333333333333326, -0.33333333333333326, 0.5555555555555556, 0.1111111111111111]"
46.0 to 46.0,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",gMajor,1.0,"[0.1111111111111111, -0.33333333333333326, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, -0.33333333333333326, -0.33333333333333326, 1.0, -0.33333333333333326, -0.33333333333333326, 0.1111111111111111, 0.1111111111111111, -0.33333333333333326, -0.33333333333333326, 0.5555555555555556, 0.1111111111111111, -0.33333333333333326, 0.1111111111111111, -0.33333333333333326, 0.5555555555555556, -0.33333333333333326, -0.33333333333333326, 0.5555555555555556, 0.1111111111111111]"
47.0 to 47.0,"[0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 2]",gMajor,0.8268106308031118,"[0.22549380840084865, -0.3758230140014145, -0.07516460280028288, -0.07516460280028289, 0.5261522196019803, -0.3758230140014145, -0.3758230140014144, 0.8268106308031118, -0.3758230140014144, -0.07516460280028286, -0.07516460280028286, 0.2254938084008487, -0.07516460280028286, -0.3758230140014144, 0.5261522196019802, -0.07516460280028286, -0.07516460280028286, -0.07516460280028286, -0.3758230140014145, 0.8268106308031118, -0.3758230140014145, -0.3758230140014144, 0.22549380840084865, 0.2254938084008487]"
