offsetRange,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]",triadLabel,triadCoef,coefList
11.0 to 11.0,"[3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",cMinor,0.6793662204867577,"[0.6793662204867575, -0.22645540682891918, -0.22645540682891918, -0.22645540682891918, 1.2570800335616149e-17, 0.45291081365783836, -0.22645540682891918, -0.22645540682891918, 0.45291081365783836, 1.2570800335616149e-17, -0.22645540682891918, -0.22645540682891918, 0.6793662204867577, -0.22645540682891915, -0.22645540682891918, 0.4529108136578383, 1.2570800335616149e-17, -0.22645540682891918, -0.22645540682891918, 1.2570800335616149e-17, 0.45291081365783836, -0.22645540682891918, -0.22645540682891918, -0.22645540682891918]"
12.0 to 12.0,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",fMajor,0.5222329678670937,"[0.5222329678670936, -0.17407765595569788, -0.17407765595569788, -0.17407765595569788, -0.17407765595569788, 0.5222329678670937, -0.17407765595569788, -0.17407765595569788, 0.5222329678670936, -0.17407765595569788, -0.17407765595569788, -0.17407765595569788, 0.5222329678670937, -0.17407765595569785, -0.17407765595569788, 0.5222329678670936, -0.17407765595569788, -0.17407765595569788, -0.17407765595569788, -0.17407765595569788, 0.5222329678670937, -0.17407765595569785, -0.17407765595569788, -0.17407765595569788]"
14.0 to 14.875,"[1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",cMajor,0.5773502691896257,"[0.5773502691896257, -0.19245008972987526, -0.19245008972987526, -0.19245008972987526, 0.19245008972987526, 0.19245008972987526, -0.5773502691896257, 0.5773502691896257, -0.19245008972987526, -0.19245008972987526, 0.19245008972987526, -0.19245008972987526, 0.19245008972987526, -0.19245008972987526, 0.19245008972987526, 0.19245008972987526, -0.19245008972987526, 0.19245008972987526, -0.5773502691896257, 0.5773502691896257, 0.19245008972987526, -0.5773502691896257, 0.19245008972987526, -0.19245008972987526]"
15.0 to 15.875,"[2, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0]",cMajor,0.5261522196019803,"[0.5261522196019803, -0.07516460280028289, -0.07516460280028286, -0.3758230140014145, -0.07516460280028288, 0.5261522196019803, -0.3758230140014144, -0.07516460280028286, 0.2254938084008487, -0.07516460280028289, 0.2254938084008487, -0.3758230140014145, 0.5261522196019803, -0.07516460280028286, -0.07516460280028286, 0.22549380840084865, -0.07516460280028289, 0.22549380840084865, -0.3758230140014145, -0.07516460280028286, 0.5261522196019803, -0.3758230140014144, -0.07516460280028286, -0.3758230140014144]"
16.0 to 16.5,"[0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0]",fMajor,0.408248290463863,"[0.40824829046386296, -4.5324665183683945e-17, -4.5324665183683945e-17, -2.2662332591841973e-17, -2.832791573980247e-17, 0.408248290463863, -0.408248290463863, -2.2662332591841973e-17, -0.4082482904638631, 0.408248290463863, -4.5324665183683945e-17, -0.408248290463863, 0.408248290463863, -4.5324665183683945e-17, -0.408248290463863, 0.0, -4.5324665183683945e-17, 0.408248290463863, -0.408248290463863, 0.40824829046386296, -4.5324665183683945e-17, 1.1331166295920986e-17, -2.2662332591841973e-17, -0.408248290463863]"
17.0 to 17.0,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",cMajor,0.7745966692414831,"[0.7745966692414831, -0.25819888974716115, -0.25819888974716115, 0.25819888974716104, 0.25819888974716104, -0.25819888974716115, -0.2581988897471611, 0.25819888974716104, -0.2581988897471611, 0.25819888974716104, -0.25819888974716115, -0.25819888974716115, 0.25819888974716104, -0.25819888974716115, -0.25819888974716115, 0.25819888974716104, 0.25819888974716104, -0.2581988897471611, -0.25819888974716115, 0.7745966692414831, -0.25819888974716115, -0.25819888974716115, 0.25819888974716104, -0.2581988897471611]"
18.0 to 18.875,"[1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0]",cMajor,0.816496580927726,"[0.816496580927726, -2.2662332591841973e-17, -0.408248290463863, -2.2662332591841973e-17, 0.408248290463863, -2.2662332591841973e-17, -0.408248290463863, -2.2662332591841973e-17, 0.408248290463863, -2.2662332591841973e-17, -0.408248290463863, -0.408248290463863, 0.408248290463863, -0.4082482904638631, -0.408248290463863, 0.408248290463863, 0.408248290463863, -0.4082482904638631, -0.408248290463863, 0.40824829046386296, 0.408248290463863, -0.408248290463863, -2.2662332591841973e-17, -4.5324665183683945e-17]"
19.0 to 19.875,"[0, 0, 0, 0, 1, 2, 0, 1, 0, 1, 0, 0]",fMajor,0.5261522196019801,"[0.22549380840084862, 0.2254938084008487, -0.07516460280028285, -0.07516460280028285, -0.07516460280028286, 0.5261522196019801, -0.37582301400141443, -0.07516460280028285, -0.3758230140014143, 0.22549380840084862, 0.22549380840084862, -0.37582301400141443, 0.22549380840084862, 0.2254938084008487, -0.37582301400141443, -0.07516460280028288, -0.07516460280028288, 0.5261522196019801, -0.37582301400141443, 0.22549380840084862, 0.2254938084008487, -0.07516460280028288, -0.07516460280028285, -0.3758230140014143]"
20.0 to 20.875,"[1, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0]",fMajor,0.5261522196019803,"[0.22549380840084865, 0.22549380840084873, -0.07516460280028286, -0.3758230140014145, -0.07516460280028288, 0.5261522196019803, -0.3758230140014145, -0.07516460280028286, -0.07516460280028288, -0.07516460280028289, 0.5261522196019802, -0.3758230140014145, 0.22549380840084865, 0.22549380840084873, -0.07516460280028286, -0.07516460280028286, -0.07516460280028289, 0.5261522196019802, -0.3758230140014145, -0.07516460280028288, 0.5261522196019803, -0.3758230140014144, -0.07516460280028286, -0.3758230140014144]"
21.0 to 21.875,"[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]",cMajor,1.0,"[1.0, -0.33333333333333326, -0.33333333333333326, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, -0.33333333333333326, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, -0.33333333333333326, -0.33333333333333326, 0.5555555555555556, -0.33333333333333326, -0.33333333333333326, 0.5555555555555556, 0.1111111111111111, -0.33333333333333326, -0.33333333333333326, 0.5555555555555556, 0.1111111111111111, -0.33333333333333326, 0.1111111111111111, -0.33333333333333326]"
22.0 to 22.0,"[0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 1]",gMajor,0.727606875108999,"[-0.24253562503633297, -0.24253562503633297, 0.4042260417272217, -0.24253562503633297, 0.08084520834544433, -0.24253562503633297, -0.24253562503633297, 0.727606875108999, -0.24253562503633297, -0.24253562503633297, 0.4042260417272217, 0.08084520834544433, -0.24253562503633297, -0.24253562503633297, 0.727606875108999, -0.24253562503633297, -0.24253562503633297, 0.4042260417272217, -0.24253562503633297, 0.08084520834544433, -0.24253562503633297, -0.24253562503633297, 0.4042260417272217, 0.08084520834544433]"
23.0 to 23.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",e-Major,0.5222329678670936,"[0.5222329678670935, -0.17407765595569785, -0.17407765595569782, 0.5222329678670936, -0.17407765595569785, -0.17407765595569785, -0.17407765595569782, 0.5222329678670936, -0.17407765595569785, -0.17407765595569785, -0.17407765595569785, -0.17407765595569785, -0.17407765595569785, -0.17407765595569785, -0.17407765595569785, 0.5222329678670935, -0.17407765595569785, -0.17407765595569785, -0.17407765595569785, 0.5222329678670935, -0.17407765595569785, -0.17407765595569785, 0.5222329678670936, -0.17407765595569785]"
24.0 to 24.25,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",cMajor,0.25819888974716104,"[0.25819888974716104, -0.2581988897471611, 0.25819888974716104, 0.25819888974716104, -0.25819888974716115, -0.2581988897471611, 0.25819888974716104, 0.25819888974716104, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, 0.25819888974716104, -0.2581988897471611, -0.25819888974716115, 0.25819888974716104, 0.25819888974716104, -0.2581988897471611, -0.2581988897471611, 0.25819888974716104, 0.25819888974716104, -0.2581988897471611, 0.25819888974716104, 0.25819888974716104, -0.2581988897471611]"
25.0 to 25.25,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1]",gMajor,0.7745966692414831,"[0.25819888974716104, -0.2581988897471611, -0.2581988897471612, 0.25819888974716104, 0.25819888974716104, -0.2581988897471611, -0.2581988897471612, 0.7745966692414831, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, 0.25819888974716104, -0.2581988897471611, -0.25819888974716115, 0.25819888974716104, 0.25819888974716104, -0.2581988897471611, -0.2581988897471611, -0.25819888974716115, 0.7745966692414831, -0.2581988897471611, -0.25819888974716115, 0.25819888974716104, 0.25819888974716104]"
26.0 to 26.25,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0]",gMinor,0.2581988897471611,"[0.25819888974716104, -0.25819888974716115, 0.25819888974716104, -0.25819888974716115, 0.25819888974716104, -0.25819888974716115, 0.25819888974716104, -0.25819888974716115, -0.2581988897471611, 0.25819888974716104, -0.25819888974716115, 0.25819888974716104, 0.25819888974716104, -0.25819888974716115, 0.25819888974716104, -0.25819888974716115, 0.25819888974716104, -0.2581988897471611, 0.25819888974716104, 0.2581988897471611, -0.25819888974716115, 0.2581988897471611, -0.25819888974716115, -0.2581988897471611]"
27.0 to 27.0,"[0, 0, 2, 0, 0, 0, 1, 0, 0, 1, 0, 0]",dMajor,0.9258200997725514,"[-0.30860669992418377, -0.30860669992418377, 0.9258200997725514, -0.3086066999241839, -0.3086066999241839, -3.426222638094154e-17, -2.1413891488088465e-17, 0.30860669992418377, -0.3086066999241839, -3.426222638094154e-17, 0.30860669992418377, -3.426222638094154e-17, -3.426222638094154e-17, -0.3086066999241839, 0.6172133998483675, -0.3086066999241839, -0.30860669992418377, 0.6172133998483675, -3.426222638094154e-17, -0.3086066999241839, -0.30860669992418377, 0.30860669992418377, 0.30860669992418377, -0.30860669992418377]"
28.5 to 28.75,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]",dMajor,0.816496580927726,"[-2.2662332591841973e-17, -0.408248290463863, 0.816496580927726, -0.408248290463863, -0.408248290463863, 0.408248290463863, -2.2662332591841973e-17, -2.2662332591841973e-17, -2.2662332591841973e-17, -2.2662332591841973e-17, -4.5324665183683945e-17, -2.2662332591841973e-17, 0.408248290463863, -0.408248290463863, 0.408248290463863, -4.5324665183683945e-17, -0.408248290463863, 0.408248290463863, -2.2662332591841973e-17, -0.4082482904638631, -2.2662332591841973e-17, 0.408248290463863, -2.2662332591841973e-17, -0.408248290463863]"
29.0 to 29.0,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1]",gMajor,0.9258200997725514,"[0.30860669992418377, -0.30860669992418377, -3.426222638094154e-17, 0.30860669992418377, -2.5696669785706156e-17, -0.30860669992418377, -0.30860669992418377, 0.9258200997725514, -0.30860669992418377, -0.30860669992418377, -1.713111319047077e-17, -3.426222638094154e-17, -0.30860669992418377, -0.3086066999241839, 0.30860669992418377, 0.30860669992418377, -0.30860669992418377, -2.5696669785706156e-17, -0.3086066999241839, 0.6172133998483675, -0.30860669992418377, -0.3086066999241839, 0.6172133998483675, 0.0]"
30.0 to 30.66666667,"[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",cMajor,0.25819888974716104,"[0.25819888974716104, -0.2581988897471611, 0.25819888974716104, 0.25819888974716104, -0.25819888974716115, -0.2581988897471611, 0.25819888974716104, 0.25819888974716104, -0.2581988897471611, -0.2581988897471611, -0.2581988897471611, 0.25819888974716104, -0.2581988897471611, -0.25819888974716115, 0.25819888974716104, 0.25819888974716104, -0.2581988897471611, -0.2581988897471611, 0.25819888974716104, 0.25819888974716104, -0.2581988897471611, 0.25819888974716104, 0.25819888974716104, -0.2581988897471611]"
31.0 to 31.66666667,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1]",gMajor,0.5555555555555556,"[0.1111111111111111, -0.33333333333333326, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, -0.33333333333333326, 0.5555555555555556, -0.33333333333333326, 0.1111111111111111, -0.33333333333333326, 0.1111111111111111, 0.1111111111111111, -0.33333333333333326, 0.1111111111111111, 0.1111111111111111, -0.33333333333333326, 0.1111111111111111, -0.33333333333333326, 0.5555555555555556, -0.33333333333333326, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111]"
32.0 to 32.66666667,"[0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0]",dMajor,0.5555555555555556,"[0.1111111111111111, -0.33333333333333326, 0.5555555555555556, -0.33333333333333326, 0.1111111111111111, -0.33333333333333326, 0.1111111111111111, 0.1111111111111111, -0.33333333333333326, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, -0.33333333333333326, 0.5555555555555556, -0.33333333333333326, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, -0.33333333333333326, 0.1111111111111111, 0.1111111111111111, -0.33333333333333326]"
33.0 to 33.0,"[0, 0, 2, 0, 0, 0, 1, 0, 0, 1, 0, 0]",dMajor,0.9258200997725514,"[-0.30860669992418377, -0.30860669992418377, 0.9258200997725514, -0.3086066999241839, -0.3086066999241839, -3.426222638094154e-17, -2.1413891488088465e-17, 0.30860669992418377, -0.3086066999241839, -3.426222638094154e-17, 0.30860669992418377, -3.426222638094154e-17, -3.426222638094154e-17, -0.3086066999241839, 0.6172133998483675, -0.3086066999241839, -0.30860669992418377, 0.6172133998483675, -3.426222638094154e-17, -0.3086066999241839, -0.30860669992418377, 0.30860669992418377, 0.30860669992418377, -0.30860669992418377]"
34.5 to 34.75,"[1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]",dMajor,0.816496580927726,"[-2.2662332591841973e-17, -0.408248290463863, 0.816496580927726, -0.408248290463863, -0.408248290463863, 0.408248290463863, -2.2662332591841973e-17, -2.2662332591841973e-17, -2.2662332591841973e-17, -2.2662332591841973e-17, -4.5324665183683945e-17, -2.2662332591841973e-17, 0.408248290463863, -0.408248290463863, 0.408248290463863, -4.5324665183683945e-17, -0.408248290463863, 0.408248290463863, -2.2662332591841973e-17, -0.4082482904638631, -2.2662332591841973e-17, 0.408248290463863, -2.2662332591841973e-17, -0.408248290463863]"
35.0 to 35.0,"[0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 1]",gMajor,0.9258200997725514,"[0.30860669992418377, -0.30860669992418377, -3.426222638094154e-17, 0.30860669992418377, -2.5696669785706156e-17, -0.30860669992418377, -0.30860669992418377, 0.9258200997725514, -0.30860669992418377, -0.30860669992418377, -1.713111319047077e-17, -3.426222638094154e-17, -0.30860669992418377, -0.3086066999241839, 0.30860669992418377, 0.30860669992418377, -0.30860669992418377, -2.5696669785706156e-17, -0.3086066999241839, 0.6172133998483675, -0.30860669992418377, -0.3086066999241839, 0.6172133998483675, 0.0]"
36.0 to 36.875,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1]",dMajor,0.408248290463863,"[-4.5324665183683945e-17, -0.408248290463863, 0.408248290463863, -0.408248290463863, -4.5324665183683945e-17, 0.408248290463863, -0.408248290463863, 0.408248290463863, -2.2662332591841973e-17, -2.2662332591841973e-17, -4.5324665183683945e-17, -2.2662332591841973e-17, 0.408248290463863, -0.408248290463863, 0.408248290463863, -4.5324665183683945e-17, -0.408248290463863, 0.408248290463863, -0.408248290463863, -4.5324665183683945e-17, -2.2662332591841973e-17, -2.2662332591841973e-17, -2.2662332591841973e-17, 0.0]"
37.0 to 37.0,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]",gMajor,1.0,"[0.1111111111111111, -0.33333333333333326, 0.1111111111111111, 0.1111111111111111, 0.1111111111111111, -0.33333333333333326, -0.33333333333333326, 1.0, -0.33333333333333326, -0.33333333333333326, 0.1111111111111111, 0.1111111111111111, -0.33333333333333326, -0.33333333333333326, 0.5555555555555556, 0.1111111111111111, -0.33333333333333326, 0.1111111111111111, -0.33333333333333326, 0.5555555555555556, -0.33333333333333326, -0.33333333333333326, 0.5555555555555556, 0.1111111111111111]"
38.0 to 38.875,"[0, 0, 2, 0, 1, 0, 1, 1, 0, 1, 0, 0]",dMajor,0.7453559924999298,"[0.14907119849998596, -0.44721359549995787, 0.7453559924999298, -0.14907119849998596, -0.14907119849998596, -0.14907119849998596, -0.14907119849998596, 0.44721359549995787, -0.44721359549995787, 0.14907119849998596, 0.14907119849998596, -0.14907119849998596, 0.14907119849998596, -0.44721359549995787, 0.44721359549995787, -0.14907119849998596, -0.14907119849998596, 0.44721359549995787, -0.14907119849998596, 0.14907119849998596, -0.44721359549995787, 0.14907119849998596, 0.44721359549995787, -0.44721359549995787]"
39.0 to 39.0,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]",e-Major,0.5222329678670936,"[0.5222329678670935, -0.17407765595569785, -0.17407765595569782, 0.5222329678670936, -0.17407765595569785, -0.17407765595569785, -0.17407765595569782, 0.5222329678670936, -0.17407765595569785, -0.17407765595569785, -0.17407765595569785, -0.17407765595569785, -0.17407765595569785, -0.17407765595569785, -0.17407765595569785, 0.5222329678670935, -0.17407765595569785, -0.17407765595569785, -0.17407765595569785, 0.5222329678670935, -0.17407765595569785, -0.17407765595569785, 0.5222329678670936, -0.17407765595569785]"
40.0 to 40.75,"[0, 0, 2, 0, 0, 0, 0, 2, 0, 0, 0, 0]",gMajor,0.7745966692414831,"[0.25819888974716104, -0.2581988897471611, 0.25819888974716104, 0.25819888974716104, -0.25819888974716115, -0.2581988897471611, -0.2581988897471611, 0.7745966692414831, -0.2581988897471611, -0.2581988897471611, 0.25819888974716104, -0.25819888974716115, -0.2581988897471611, -0.25819888974716115, 0.25819888974716104, 0.25819888974716104, -0.2581988897471611, 0.25819888974716104, -0.25819888974716115, 0.25819888974716104, -0.2581988897471611, -0.2581988897471611, 0.7745966692414831, -0.2581988897471611]"
41.0 to 41.0,"[0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]",e-Major,0.5222329678670936,"[0.5222329678670935, -0.17407765595569785, -0.17407765595569782, 0.5222329678670936, -0.17407765595569785, -0.17407765595569785, -0.17407765595569782, 0.5222329678670936, -0.17407765595569785, -0.17407765595569785, -0.17407765595569785, -0.17407765595569785, -0.17407765595569785, -0.17407765595569785, -0.17407765595569785, 0.5222329678670935, -0.17407765595569785, -0.17407765595569785, -0.17407765595569785, 0.5222329678670935, -0.17407765595569785, -0.17407765595569785, 0.5222329678670936, -0.17407765595569785]"
42.0 to 42.0,"[2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",cMajor,0.727606875108999,"[0.727606875108999, -0.24253562503633297, -0.24253562503633297, -0.24253562503633297, 0.08084520834544433, 0.4042260417272217, -0.24253562503633297, -0.24253562503633297, 0.4042260417272217, 0.08084520834544433, -0.24253562503633297, -0.24253562503633297, 0.727606875108999, -0.24253562503633297, -0.24253562503633297, 0.4042260417272217, 0.08084520834544433, -0.24253562503633297, -0.24253562503633297, 0.08084520834544433, 0.4042260417272217, -0.24253562503633297, -0.24253562503633297, -0.24253562503633297]"
44.0 to 44.875,"[0, 0, 1, 0, 1, 1, 0, 2, 0, 0, 0, 0]",gMajor,0.5261522196019803,"[0.5261522196019802, -0.07516460280028286, -0.07516460280028286, 0.22549380840084873, -0.07516460280028285, -0.07516460280028286, -0.3758230140014145, 0.5261522196019803, -0.3758230140014145, -0.07516460280028286, 0.22549380840084865, -0.3758230140014144, -0.07516460280028286, -0.07516460280028286, -0.07516460280028286, 0.2254938084008487, -0.07516460280028286, 0.22549380840084865, -0.3758230140014144, 0.5261522196019802, -0.07516460280028286, -0.3758230140014144, 0.5261522196019803, -0.3758230140014145]"
45.0 to 45.875,"[2, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0]",cMajor,0.6172133998483675,"[0.6172133998483675, -3.426222638094154e-17, -0.30860669992418377, -0.30860669992418377, -3.426222638094154e-17, 0.6172133998483674, -0.30860669992418377, -0.30860669992418377, 0.3086066999241837, -3.426222638094154e-17, -3.426222638094154e-17, -0.30860669992418377, 0.6172133998483674, -4.2827782976176925e-17, -0.30860669992418377, 0.3086066999241837, -3.426222638094154e-17, -3.426222638094154e-17, -0.30860669992418377, -3.426222638094154e-17, 0.6172133998483674, -0.30860669992418377, -0.30860669992418377, -0.30860669992418377]"
46.0 to 46.5,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",cMajor,0.25819888974716115,"[0.25819888974716115, -0.25819888974716115, 0.25819888974716104, 0.2581988897471611, -0.25819888974716115, 0.2581988897471611, -0.25819888974716115, 0.2581988897471611, -0.25819888974716115, 0.2581988897471611, -0.25819888974716115, -0.25819888974716115, 0.2581988897471611, -0.25819888974716115, -0.25819888974716115, 0.2581988897471611, -0.25819888974716115, 0.2581988897471611, -0.25819888974716115, 0.2581988897471611, -0.25819888974716115, 0.2581988897471611, 0.2581988897471611, -0.25819888974716115]"
47.0 to 47.0,"[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",e-Major,0.5222329678670936,"[0.5222329678670935, -0.17407765595569785, -0.17407765595569782, 0.5222329678670936, -0.17407765595569785, -0.17407765595569785, -0.17407765595569782, 0.5222329678670936, -0.17407765595569785, -0.17407765595569785, -0.17407765595569785, -0.17407765595569785, -0.17407765595569785, -0.17407765595569785, -0.17407765595569785, 0.5222329678670935, -0.17407765595569785, -0.17407765595569785, -0.17407765595569785, 0.5222329678670935, -0.17407765595569785, -0.17407765595569785, 0.5222329678670936, -0.17407765595569785]"
