,0,1,2,3,4,5,6,7,8,9,10,11
0,2.764705882352941,0.8047599026999939,3.0313973238670293,1.0315665327791506,4.054035985179757,1.1375160350230749,4.0588235294117645,1.1375160350230749,4.054035985179757,1.0315665327791506,3.0313973238670293,0.8047599026999939
1,0.9488636363636366,2.767436434678937,3.0734725811693933,4.337756208045439,3.9184087955658837,1.761742500703568,1.176136363636363,1.761742500703568,3.9184087955658837,4.337756208045439,3.0734725811693933,2.767436434678937
2,0.0,8.881784197001252e-16,-6.661338147750939e-16,0.0,-2.220446049250313e-15,1.5543122344752192e-15,0.0,1.5543122344752192e-15,-2.220446049250313e-15,0.0,-6.661338147750939e-16,8.881784197001252e-16
3,0.30113636363636354,2.061500223885912,1.4959004218011636,1.376761619876144,1.1352721143632265,1.116295840989211,2.4715909090909087,1.116295840989211,1.1352721143632265,1.376761619876144,1.4959004218011636,2.061500223885912
4,1.422348484848485,1.0594899269044578,0.987012792247229,1.3258896662018957,1.2927980787922349,1.269337772356828,0.9791666666666659,1.269337772356828,1.2927980787922349,1.3258896662018957,0.987012792247229,1.0594899269044578
5,0.5531914893617023,1.3583776874681552,2.1159987653707653,5.992119071315679,5.716050511266549,1.4603666155839972,3.8936170212765955,1.4603666155839972,5.716050511266549,5.992119071315679,2.1159987653707653,1.3583776874681552
6,1.4242424242424243,4.407334761828656,5.855023376655682,4.768957727703654,3.3387687131025263,2.2299888538131163,3.2727272727272725,2.2299888538131163,3.3387687131025263,4.768957727703654,5.855023376655682,4.407334761828656
7,1.4055944055944056,5.024063413956295,2.5343736792903253,3.9615780469894237,3.759000736995546,2.077324713269916,6.580419580419581,2.077324713269916,3.759000736995546,3.9615780469894237,2.5343736792903253,5.024063413956295
8,0.7710280373831777,2.281807400693134,1.824891749181334,0.8381660391034909,2.1469782293336435,2.090686012667421,0.7336448598130836,2.090686012667421,2.1469782293336435,0.8381660391034909,1.824891749181334,2.281807400693134
9,2.223684210526315,1.9322082088262797,2.000504321537573,2.3925490011001758,2.1038591321864697,2.0548650117607528,1.9499999999999995,2.0548650117607528,2.1038591321864697,2.3925490011001758,2.000504321537573,1.9322082088262797
10,1.5804195804195804,3.7524365023037944,3.647223131262252,2.4488569884526896,4.830389421363847,3.5113445875659233,1.958041958041958,3.5113445875659233,4.830389421363847,2.4488569884526896,3.647223131262252,3.7524365023037944
11,2.099378881987578,1.8500915033516072,1.3859683289548606,3.5593623282402085,4.7107798578855835,2.379553547140677,1.3664596273291922,2.379553547140677,4.7107798578855835,3.5593623282402085,1.3859683289548606,1.8500915033516072
12,1.8661971830985917,2.937193739823328,1.4316780307308932,4.235575834121271,4.695635805868951,2.3349890760547067,5.78169014084507,2.3349890760547067,4.695635805868951,4.235575834121271,1.4316780307308932,2.937193739823328
13,0.6593406593406594,4.032162877348614,4.098023275073432,1.9832795190105472,0.6864186990674483,3.7622166885506987,6.43956043956044,3.7622166885506987,0.6864186990674483,1.9832795190105472,4.098023275073432,4.032162877348614
14,3.3286713286713283,2.5245307291747365,2.6285013977375327,2.7449933296808906,2.233512448879843,3.3373125672257826,4.1678321678321675,3.3373125672257826,2.233512448879843,2.7449933296808906,2.6285013977375327,2.5245307291747365
15,1.1230769230769233,3.3420884729147655,1.873005530136859,2.4966224119987777,2.9168903892905758,1.3063529677848387,3.3307692307692305,1.3063529677848387,2.9168903892905758,2.4966224119987777,1.873005530136859,3.3420884729147655
16,0.1499999999999999,3.6359302697149882,3.368589805083684,0.24428090415820636,3.5472104350098883,3.4338699718624746,0.28333333333333277,3.4338699718624746,3.5472104350098883,0.24428090415820636,3.368589805083684,3.6359302697149882
17,0.5491803278688525,1.6292545093683108,1.9222084846381784,3.861027924666276,4.327519342483893,4.012038120068482,3.991803278688524,4.012038120068482,4.327519342483893,3.861027924666276,1.9222084846381784,1.6292545093683108
18,0.5088967971530249,1.1681104310852866,1.1085880820516172,2.8676723036288667,2.943294791104919,1.3219198785527175,1.7971530249110317,1.3219198785527175,2.943294791104919,2.8676723036288667,1.1085880820516172,1.1681104310852866
19,0.1311475409836067,2.2318216023698523,0.2622950819672132,2.4033356553249834,0.13114754098360626,2.318561671184728,0.2622950819672125,2.318561671184728,0.13114754098360626,2.4033356553249834,0.2622950819672132,2.2318216023698523
