,0,1,2,3,4,5,6,7,8,9,10,11
0,1.0803212851405624,3.3788637569778768,1.965310985957214,2.6287706393684336,3.1323351964691377,1.3061359514623085,2.9277108433734935,1.3061359514623085,3.1323351964691377,2.6287706393684336,1.965310985957214,3.3788637569778768
1,0.44599303135888513,1.4955294443094824,1.471069087612393,2.5827908921129836,2.46582799940648,1.3037679647941123,0.8571428571428568,1.3037679647941123,2.46582799940648,2.5827908921129836,1.471069087612393,1.4955294443094824
2,0.4893617021276596,1.5594205848195717,1.7938475925892368,5.778184143813594,5.858425938667335,1.5432644310539683,4.787234042553191,1.5432644310539683,5.858425938667335,5.778184143813594,1.7938475925892368,1.5594205848195717
3,0.6916666666666669,1.6125453213315033,2.3327463738466863,3.5181717832286794,3.6786307491598476,3.8912130587711005,4.5249999999999995,3.8912130587711005,3.6786307491598476,3.5181717832286794,2.3327463738466863,1.6125453213315033
4,1.666666666666667,4.639217334170086,3.926535156675257,2.401995901967927,4.802235893230331,3.1138395963235874,2.767441860465116,3.1138395963235874,4.802235893230331,2.401995901967927,3.926535156675257,4.639217334170086
5,0.38410596026490074,2.250519135527366,1.137755009110712,1.4502519916643035,1.692417937226323,1.0158703418446207,2.649006622516556,1.0158703418446207,1.692417937226323,1.4502519916643035,1.137755009110712,2.250519135527366
6,1.0269413629160065,1.2223692254923522,1.0554661818812803,1.2904439824841443,0.9932808510748259,1.3775576273215928,1.0174326465927095,1.3775576273215928,0.9932808510748259,1.2904439824841443,1.0554661818812803,1.2223692254923522
7,0.0,8.881784197001252e-16,-8.881784197001252e-16,0.0,-2.220446049250313e-15,1.5543122344752192e-15,0.0,1.5543122344752192e-15,-2.220446049250313e-15,0.0,-8.881784197001252e-16,8.881784197001252e-16
8,1.3767123287671235,1.0097483137841021,1.397112939399127,3.5634246931716254,3.9235996103285773,1.5209436797814226,2.5410958904109586,1.5209436797814226,3.9235996103285773,3.5634246931716254,1.397112939399127,1.0097483137841021
9,1.1363636363636365,2.7974868043137677,2.503861117002307,4.698211211384278,4.723756481513632,1.3935536863976985,1.045454545454545,1.3935536863976985,4.723756481513632,4.698211211384278,2.503861117002307,2.7974868043137677
10,2.05955334987593,1.8065793160945276,1.8183015331160892,1.6527343678488737,1.9788971610669608,2.077643668533793,1.9900744416873444,2.077643668533793,1.9788971610669608,1.6527343678488737,1.8183015331160892,1.8065793160945276
11,3.0229885057471266,3.582579743453849,2.379779263749221,2.040479021093394,2.2149388526854326,3.4060724245540728,4.747126436781608,3.4060724245540728,2.2149388526854326,2.040479021093394,2.379779263749221,3.582579743453849
12,1.8938547486033523,3.60447755403068,1.6481366764423644,4.009247978067066,4.5683863515724035,2.2453877878633706,5.636871508379888,2.2453877878633706,4.5683863515724035,4.009247978067066,1.6481366764423644,3.60447755403068
13,0.9780219780219781,1.5845019205491107,2.197202700513843,3.8583096254365126,5.610855031116301,3.9117135549314788,1.5714285714285712,3.9117135549314788,5.610855031116301,3.8583096254365126,2.197202700513843,1.5845019205491107
14,0.5789473684210528,4.588168720475235,3.9891409603096735,0.4556239078680202,0.5789473684210531,4.546165006899098,7.947368421052631,4.546165006899098,0.5789473684210531,0.4556239078680202,3.9891409603096735,4.588168720475235
15,0.598360655737705,3.1948006956183717,2.941658127466157,0.5466011425458686,3.1574157881937257,2.888725711444394,0.614754098360655,2.888725711444394,3.1574157881937257,0.5466011425458686,2.941658127466157,3.1948006956183717
16,3.4444444444444446,2.1342006588184184,1.833647045976002,2.9460944730593788,3.0634306660044865,2.707524460356455,1.8888888888888886,2.707524460356455,3.0634306660044865,2.9460944730593788,1.833647045976002,2.1342006588184184
17,1.0571428571428572,5.189777099725213,2.8925571163871737,4.318882829585556,3.323475199035776,2.162517242682337,7.9714285714285715,2.162517242682337,3.323475199035776,4.318882829585556,2.8925571163871737,5.189777099725213
18,1.6147540983606559,3.019067851709347,3.594588231078024,3.8237116426055797,1.1209829490204768,2.210053320700703,4.418032786885245,2.210053320700703,1.1209829490204768,3.8237116426055797,3.594588231078024,3.019067851709347
19,0.761467889908257,2.7794352274393628,4.579080416882295,4.57315685653074,3.439290351658359,2.4339366959318016,1.3486238532110089,2.4339366959318016,3.439290351658359,4.57315685653074,4.579080416882295,2.7794352274393628
