offset,Chord,NormalForm,PCsInNormalForm,GlobalScaleDegrees,HighestPitch,LowestPitch,file,Composer,LocalTonic,LocalMode,LocalSDForm_BassSD,Confidence
157,<music21.chord.Chord F5 D4 B-3 B-2>,"[0, 4, 7]","[10, 2, 5]","[0, 4, 7]",77,46,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[0, 4, 7]_0",0.886794292
158,<music21.chord.Chord E-5 D4 B-3 B-2>,"[0, 4, 5]","[10, 2, 3]","[0, 4, 5]",75,46,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[0, 4, 5]_0",0.877281215
158.5,<music21.chord.Chord D5 D4 B-3 B-2>,"[0, 4]","[10, 2]","[0, 4]",74,46,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[0, 4]_0",0.837389889
158.875,<music21.chord.Chord D5>,[0],[2],[4],74,74,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,[4]_4,0.837389889
159,<music21.chord.Chord C5 D4 B-3 B-2>,"[0, 2, 4]","[10, 0, 2]","[0, 2, 4]",72,46,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[0, 2, 4]_0",0.837389889
159.5,<music21.chord.Chord B-4 D4 B-3 B-2>,"[0, 4]","[10, 2]","[0, 4]",70,46,String Quartet Op1 No1 iv Bb major.mid,Haydn,3,major,"[7, 11]_7",0.80979401
159.875,<music21.chord.Chord B-4>,[0],[10],[0],70,70,String Quartet Op1 No1 iv Bb major.mid,Haydn,3,major,[7]_7,0.80979401
160,<music21.chord.Chord G5 E-4 B-3 B-2>,"[0, 4, 7]","[3, 7, 10]","[5, 9, 0]",79,46,String Quartet Op1 No1 iv Bb major.mid,Haydn,3,major,"[0, 4, 7]_7",0.80979401
161,<music21.chord.Chord F5 E-4 B-3 B-2>,"[0, 2, 7]","[3, 5, 10]","[5, 7, 0]",77,46,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[5, 7, 0]_0",0.849322636
161.5,<music21.chord.Chord E-5 E-4 B-3 B-2>,"[0, 5]","[10, 3]","[0, 5]",75,46,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[0, 5]_0",0.905571925
161.875,<music21.chord.Chord E-5>,[0],[3],[5],75,75,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,[5]_5,0.905571925
162,<music21.chord.Chord D5 E-4 B-3 B-2>,"[0, 4, 5]","[10, 2, 3]","[0, 4, 5]",74,46,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[0, 4, 5]_0",0.905571925
162.5,<music21.chord.Chord C5 E-4 B-3 B-2>,"[0, 2, 5]","[10, 0, 3]","[0, 2, 5]",72,46,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[0, 2, 5]_0",0.905571925
162.875,<music21.chord.Chord C5>,[0],[0],[2],72,72,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,[2]_2,0.905571925
163,<music21.chord.Chord E-5 C4 B-3 B-2>,"[0, 2, 5]","[10, 0, 3]","[0, 2, 5]",75,46,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[0, 2, 5]_0",0.905571925
164,<music21.chord.Chord D5 E-4 B-3 B-2>,"[0, 4, 5]","[10, 2, 3]","[0, 4, 5]",74,46,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[0, 4, 5]_0",0.905571925
164.5,<music21.chord.Chord C5 E-4 B-3 B-2>,"[0, 2, 5]","[10, 0, 3]","[0, 2, 5]",72,46,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[0, 2, 5]_0",0.905571925
164.875,<music21.chord.Chord C5>,[0],[0],[2],72,72,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,[2]_2,0.905571925
165,<music21.chord.Chord B-4 E-4 B-3 B-2>,"[0, 5]","[10, 3]","[0, 5]",70,46,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[0, 5]_0",0.905571925
165.5,<music21.chord.Chord A4 E-4 B-3 B-2>,"[0, 1, 6]","[9, 10, 3]","[11, 0, 5]",69,46,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[11, 0, 5]_0",0.905571925
165.875,<music21.chord.Chord A4>,[0],[9],[11],69,69,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,[11]_11,0.905571925
166,<music21.chord.Chord B-4 D4 B-3 B-2>,"[0, 4]","[10, 2]","[0, 4]",70,46,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[0, 4]_0",0.905571925
167,<music21.chord.Chord F4>,[0],[5],[7],65,65,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,[7]_7,0.905571925
169,<music21.chord.Chord C5 F4 A3 A2>,"[0, 4, 7]","[5, 9, 0]","[7, 11, 2]",72,45,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[7, 11, 2]_11",0.905571925
170,<music21.chord.Chord C5 F4 A3 A2>,"[0, 4, 7]","[5, 9, 0]","[7, 11, 2]",72,45,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[7, 11, 2]_11",0.905571925
170.875,<music21.chord.Chord C5>,[0],[0],[2],72,72,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,[2]_2,0.899947021
171,<music21.chord.Chord C#5 F4 A3 A2>,"[0, 4, 8]","[1, 5, 9]","[3, 7, 11]",73,45,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[3, 7, 11]_11",0.899947021
172,<music21.chord.Chord D5 F4 B-3 B-2>,"[0, 4, 7]","[10, 2, 5]","[0, 4, 7]",74,46,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[0, 4, 7]_0",0.899947021
172.875,<music21.chord.Chord D5>,[0],[2],[4],74,74,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,[4]_4,0.857086444
173,<music21.chord.Chord D5 F4 B-3 B-2>,"[0, 4, 7]","[10, 2, 5]","[0, 4, 7]",74,46,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[0, 4, 7]_0",0.857086444
173.75,<music21.chord.Chord F4 B-3 B-2>,"[0, 5]","[5, 10]","[7, 0]",65,46,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[7, 0]_0",0.810622134
174,<music21.chord.Chord F5 F4 B-3 B-2>,"[0, 5]","[5, 10]","[7, 0]",77,46,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[7, 0]_0",0.810622134
174.3333333,<music21.chord.Chord D5 F4 B-3 B-2>,"[0, 4, 7]","[10, 2, 5]","[0, 4, 7]",74,46,String Quartet Op1 No1 iv Bb major.mid,Haydn,Ambiguous,Ambiguous,Ambiguous,0
174.6666667,<music21.chord.Chord B-4 F4 B-3 B-2>,"[0, 5]","[5, 10]","[7, 0]",70,46,String Quartet Op1 No1 iv Bb major.mid,Haydn,Ambiguous,Ambiguous,Ambiguous,0
174.875,<music21.chord.Chord B-4>,[0],[10],[0],70,70,String Quartet Op1 No1 iv Bb major.mid,Haydn,Ambiguous,Ambiguous,Ambiguous,0
175,<music21.chord.Chord A4 F4 C4 C3>,"[0, 4, 7]","[5, 9, 0]","[7, 11, 2]",69,48,String Quartet Op1 No1 iv Bb major.mid,Haydn,Ambiguous,Ambiguous,Ambiguous,0
176,<music21.chord.Chord F4 C4 C3>,"[0, 5]","[0, 5]","[2, 7]",65,48,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[2, 7]_2",0.903544792
177,<music21.chord.Chord A4 E4 C4 C3>,"[0, 3, 7]","[9, 0, 4]","[11, 2, 6]",69,48,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[11, 2, 6]_2",0.910509754
177.125,<music21.chord.Chord G4 E4 C4 C3>,"[0, 4, 7]","[0, 4, 7]","[2, 6, 9]",67,48,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[2, 6, 9]_2",0.910509754
177.25,<music21.chord.Chord E4 C4 C3>,"[0, 4]","[0, 4]","[2, 6]",64,48,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[2, 6]_2",0.910509754
177.3333333,<music21.chord.Chord A4 E4 C4 C3>,"[0, 3, 7]","[9, 0, 4]","[11, 2, 6]",69,48,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[11, 2, 6]_2",0.910509754
177.4583333,<music21.chord.Chord E4 C4 C3>,"[0, 4]","[0, 4]","[2, 6]",64,48,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[2, 6]_2",0.910509754
177.5,<music21.chord.Chord G4 E4 C4 C3>,"[0, 4, 7]","[0, 4, 7]","[2, 6, 9]",67,48,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[2, 6, 9]_2",0.910509754
177.625,<music21.chord.Chord E4 C4 C3>,"[0, 4]","[0, 4]","[2, 6]",64,48,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[2, 6]_2",0.910509754
177.6666667,<music21.chord.Chord F4 E4 C4 C3>,"[0, 4, 5]","[0, 4, 5]","[2, 6, 7]",65,48,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[2, 6, 7]_2",0.910509754
177.7916667,<music21.chord.Chord E4 C4 C3>,"[0, 4]","[0, 4]","[2, 6]",64,48,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[2, 6]_2",0.910509754
177.875,<music21.chord.Chord G4>,[0],[7],[9],67,67,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,[9]_9,0.910509754
178,<music21.chord.Chord F4 F3>,[0],[5],[7],65,53,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,[7]_7,0.910509754
178.875,<music21.chord.Chord F4>,[0],[5],[7],65,65,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,[7]_7,0.910509754
179,<music21.chord.Chord F4 C4 C3>,"[0, 5]","[0, 5]","[2, 7]",65,48,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[2, 7]_2",0.910509754
179.75,<music21.chord.Chord C4 C3>,[0],[0],[2],60,48,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,[2]_2,0.910509754
180,<music21.chord.Chord F3 F2>,[0],[5],[7],53,41,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,[7]_7,0.910509754
181,<music21.chord.Chord F5 D4 B-3 B-2>,"[0, 4, 7]","[10, 2, 5]","[0, 4, 7]",77,46,String Quartet Op1 No1 iv Bb major.mid,Haydn,10,major,"[0, 4, 7]_0",0.910509754
