offset,Chord,NormalForm,PCsInNormalForm,GlobalScaleDegrees,HighestPitch,LowestPitch,file,Composer,LocalTonic,LocalMode,LocalSDForm_BassSD,Confidence
192,<music21.chord.Chord F#4>,[0],[6],[6],66,66,String Quartet Op1 No6 iv C major.mid,Haydn,0,minor,[6]_6,0.813500557
192.125,<music21.chord.Chord G4>,[0],[7],[7],67,67,String Quartet Op1 No6 iv C major.mid,Haydn,0,minor,[7]_7,0.813500557
193,<music21.chord.Chord E-4 C4>,"[0, 3]","[0, 3]","[0, 3]",63,60,String Quartet Op1 No6 iv C major.mid,Haydn,0,minor,"[0, 3]_0",0.813500557
194,<music21.chord.Chord E-4 C4>,"[0, 3]","[0, 3]","[0, 3]",63,60,String Quartet Op1 No6 iv C major.mid,Haydn,0,minor,"[0, 3]_0",0.813500557
195,<music21.chord.Chord F#4>,[0],[6],[6],66,66,String Quartet Op1 No6 iv C major.mid,Haydn,0,minor,[6]_6,0.813500557
195.125,<music21.chord.Chord G4>,[0],[7],[7],67,67,String Quartet Op1 No6 iv C major.mid,Haydn,0,minor,[7]_7,0.813500557
196,<music21.chord.Chord D4 B3>,"[0, 3]","[11, 2]","[11, 2]",62,59,String Quartet Op1 No6 iv C major.mid,Haydn,0,minor,"[11, 2]_11",0.813500557
197,<music21.chord.Chord D4 B3>,"[0, 3]","[11, 2]","[11, 2]",62,59,String Quartet Op1 No6 iv C major.mid,Haydn,0,minor,"[11, 2]_11",0.905497702
198,<music21.chord.Chord G4 E-4 C4>,"[0, 3, 7]","[0, 3, 7]","[0, 3, 7]",67,60,String Quartet Op1 No6 iv C major.mid,Haydn,0,minor,"[0, 3, 7]_0",0.905497702
198.5,<music21.chord.Chord B4 E-4 C4>,"[0, 1, 4]","[11, 0, 3]","[11, 0, 3]",71,60,String Quartet Op1 No6 iv C major.mid,Haydn,0,minor,"[11, 0, 3]_0",0.905497702
199,<music21.chord.Chord C5 E-4 C4>,"[0, 3]","[0, 3]","[0, 3]",72,60,String Quartet Op1 No6 iv C major.mid,Haydn,0,minor,"[0, 3]_0",0.905497702
199.5,<music21.chord.Chord E-5 E-4 C4>,"[0, 3]","[0, 3]","[0, 3]",75,60,String Quartet Op1 No6 iv C major.mid,Haydn,0,minor,"[0, 3]_0",0.905497702
199.75,<music21.chord.Chord E-5>,[0],[3],[3],75,75,String Quartet Op1 No6 iv C major.mid,Haydn,0,minor,[3]_3,0.905497702
200,<music21.chord.Chord D5 F#4 G#3>,"[0, 4, 6]","[2, 6, 8]","[2, 6, 8]",74,56,String Quartet Op1 No6 iv C major.mid,Haydn,0,minor,"[2, 6, 8]_8",0.905497702
200.5,<music21.chord.Chord C5 F#4 G#3>,"[0, 2, 6]","[6, 8, 0]","[6, 8, 0]",72,56,String Quartet Op1 No6 iv C major.mid,Haydn,0,minor,"[6, 8, 0]_8",0.905497702
200.875,<music21.chord.Chord C5>,[0],[0],[0],72,72,String Quartet Op1 No6 iv C major.mid,Haydn,0,minor,[0]_0,0.905497702
201,<music21.chord.Chord C5 G4 G3>,"[0, 5]","[7, 0]","[7, 0]",72,55,String Quartet Op1 No6 iv C major.mid,Haydn,0,minor,"[7, 0]_7",0.905497702
201.125,<music21.chord.Chord B4 G4 G3>,"[0, 4]","[7, 11]","[7, 11]",71,55,String Quartet Op1 No6 iv C major.mid,Haydn,0,minor,"[7, 11]_7",0.905497702
201.875,<music21.chord.Chord B4>,[0],[11],[11],71,71,String Quartet Op1 No6 iv C major.mid,Haydn,0,minor,[11]_11,0.905497702
202,<music21.chord.Chord B4 G3 G4>,"[0, 4]","[7, 11]","[7, 11]",71,55,String Quartet Op1 No6 iv C major.mid,Haydn,0,minor,"[7, 11]_7",0.905497702
202.7916667,<music21.chord.Chord G3 G4>,[0],[7],[7],67,55,String Quartet Op1 No6 iv C major.mid,Haydn,0,minor,[7]_7,0.905497702
203,<music21.chord.Chord G3>,[0],[7],[7],55,55,String Quartet Op1 No6 iv C major.mid,Haydn,0,minor,[7]_7,0.905497702
204,<music21.chord.Chord E5>,[0],[4],[4],76,76,String Quartet Op1 No6 iv C major.mid,Haydn,0,minor,[4]_4,0.905497702
204.125,<music21.chord.Chord F5>,[0],[5],[5],77,77,String Quartet Op1 No6 iv C major.mid,Haydn,0,minor,[5]_5,0.905497702
205,<music21.chord.Chord F5 C5 G#4>,"[0, 3, 7]","[5, 8, 0]","[5, 8, 0]",77,68,String Quartet Op1 No6 iv C major.mid,Haydn,0,minor,"[5, 8, 0]_8",0.905497702
205.875,<music21.chord.Chord F5>,[0],[5],[5],77,77,String Quartet Op1 No6 iv C major.mid,Haydn,0,minor,[5]_5,0.924942341
206,<music21.chord.Chord F5 C5 G#4>,"[0, 3, 7]","[5, 8, 0]","[5, 8, 0]",77,68,String Quartet Op1 No6 iv C major.mid,Haydn,0,minor,"[5, 8, 0]_8",0.924942341
206.75,<music21.chord.Chord C5 G#4>,"[0, 4]","[8, 0]","[8, 0]",72,68,String Quartet Op1 No6 iv C major.mid,Haydn,0,minor,"[8, 0]_8",0.924942341
207,<music21.chord.Chord F5 B4 G4>,"[0, 2, 6]","[5, 7, 11]","[5, 7, 11]",77,67,String Quartet Op1 No6 iv C major.mid,Haydn,0,minor,"[5, 7, 11]_7",0.924942341
207.5,<music21.chord.Chord G#5 B4 G4>,"[0, 1, 4]","[7, 8, 11]","[7, 8, 11]",80,67,String Quartet Op1 No6 iv C major.mid,Haydn,0,minor,"[7, 8, 11]_7",0.924942341
208,<music21.chord.Chord G5 B4 G4>,"[0, 4]","[7, 11]","[7, 11]",79,67,String Quartet Op1 No6 iv C major.mid,Haydn,0,minor,"[7, 11]_7",0.924942341
208.5,<music21.chord.Chord F5 B4 G4>,"[0, 2, 6]","[5, 7, 11]","[5, 7, 11]",77,67,String Quartet Op1 No6 iv C major.mid,Haydn,0,minor,"[5, 7, 11]_7",0.924942341
208.75,<music21.chord.Chord F5>,[0],[5],[5],77,77,String Quartet Op1 No6 iv C major.mid,Haydn,0,minor,[5]_5,0.924942341
209,<music21.chord.Chord E-5 B4>,"[0, 4]","[11, 3]","[11, 3]",75,71,String Quartet Op1 No6 iv C major.mid,Haydn,0,minor,"[11, 3]_11",0.924942341
209.5,<music21.chord.Chord D5 B4>,"[0, 3]","[11, 2]","[11, 2]",74,71,String Quartet Op1 No6 iv C major.mid,Haydn,0,minor,"[11, 2]_11",0.924942341
