offset,Chord,NormalForm,PCsInNormalForm,GlobalScaleDegrees,HighestPitch,LowestPitch,file,Composer,LocalTonic,LocalMode,LocalSDForm_BassSD,Confidence
0,<music21.chord.Chord G4 G3 G2>,[0],[7],[0],67,43,String Quartet Op1 No4 iv G major.mid,Haydn,Ambiguous,Ambiguous,Ambiguous,0
0.875,<music21.chord.Chord G4 G3>,[0],[7],[0],67,55,String Quartet Op1 No4 iv G major.mid,Haydn,Ambiguous,Ambiguous,Ambiguous,0
1,<music21.chord.Chord G4 G3 B4 B3>,"[0, 4]","[7, 11]","[0, 4]",71,55,String Quartet Op1 No4 iv G major.mid,Haydn,Ambiguous,Ambiguous,Ambiguous,0
1.333333333,<music21.chord.Chord B4 B3>,[0],[11],[4],71,59,String Quartet Op1 No4 iv G major.mid,Haydn,Ambiguous,Ambiguous,Ambiguous,0
1.5,<music21.chord.Chord A4 A3 B4 B3>,"[0, 2]","[9, 11]","[2, 4]",71,57,String Quartet Op1 No4 iv G major.mid,Haydn,Ambiguous,Ambiguous,Ambiguous,0
1.875,<music21.chord.Chord A4 A3>,[0],[9],[2],69,57,String Quartet Op1 No4 iv G major.mid,Haydn,Ambiguous,Ambiguous,Ambiguous,0
2,<music21.chord.Chord B4 B3 G4 G3>,"[0, 4]","[7, 11]","[0, 4]",71,55,String Quartet Op1 No4 iv G major.mid,Haydn,Ambiguous,Ambiguous,Ambiguous,0
3,<music21.chord.Chord B4 B3 A4 A3>,"[0, 2]","[9, 11]","[2, 4]",71,57,String Quartet Op1 No4 iv G major.mid,Haydn,Ambiguous,Ambiguous,Ambiguous,0
3.125,<music21.chord.Chord C5 C4 A4 A3>,"[0, 3]","[9, 0]","[2, 5]",72,57,String Quartet Op1 No4 iv G major.mid,Haydn,Ambiguous,Ambiguous,Ambiguous,0
3.875,<music21.chord.Chord C5 C4>,[0],[0],[5],72,60,String Quartet Op1 No4 iv G major.mid,Haydn,Ambiguous,Ambiguous,Ambiguous,0
4,<music21.chord.Chord A4 A3 F#4 F#3>,"[0, 3]","[6, 9]","[11, 2]",69,54,String Quartet Op1 No4 iv G major.mid,Haydn,Ambiguous,Ambiguous,Ambiguous,0
5,<music21.chord.Chord A4 A3 D4 D3>,"[0, 5]","[9, 2]","[2, 7]",69,50,String Quartet Op1 No4 iv G major.mid,Haydn,7,major,"[2, 7]_7",0.801288067
6,<music21.chord.Chord A4 A3 G4 G3>,"[0, 2]","[7, 9]","[0, 2]",69,55,String Quartet Op1 No4 iv G major.mid,Haydn,7,major,"[0, 2]_0",0.801288067
6.125,<music21.chord.Chord B4 B3 G4 G3>,"[0, 4]","[7, 11]","[0, 4]",71,55,String Quartet Op1 No4 iv G major.mid,Haydn,7,major,"[0, 4]_0",0.801288067
