offset,Chord,NormalForm,PCsInNormalForm,GlobalScaleDegrees,HighestPitch,LowestPitch,file,Composer,LocalTonic,LocalMode,LocalSDForm_BassSD,Confidence
0,<music21.chord.Chord G5 B4 G3 G2>,"[0, 4]","[7, 11]","[0, 4]",79,43,String Quartet Op1 No4 ii G major.mid,Haydn,Ambiguous,Ambiguous,Ambiguous,0
0.875,<music21.chord.Chord G5 B4>,"[0, 4]","[7, 11]","[0, 4]",79,71,String Quartet Op1 No4 ii G major.mid,Haydn,Ambiguous,Ambiguous,Ambiguous,0
1,<music21.chord.Chord G5 B4 B3 B2>,"[0, 4]","[7, 11]","[0, 4]",79,47,String Quartet Op1 No4 ii G major.mid,Haydn,Ambiguous,Ambiguous,Ambiguous,0
1.75,<music21.chord.Chord B3 B2>,[0],[11],[4],59,47,String Quartet Op1 No4 ii G major.mid,Haydn,Ambiguous,Ambiguous,Ambiguous,0
2,<music21.chord.Chord A5 C5 D4 D3>,"[0, 3, 5]","[9, 0, 2]","[2, 5, 7]",81,50,String Quartet Op1 No4 ii G major.mid,Haydn,Ambiguous,Ambiguous,Ambiguous,0
2.333333333,<music21.chord.Chord G5 B4 D4 D3>,"[0, 4, 7]","[7, 11, 2]","[0, 4, 7]",79,50,String Quartet Op1 No4 ii G major.mid,Haydn,Ambiguous,Ambiguous,Ambiguous,0
2.666666667,<music21.chord.Chord F#5 A4 D4 D3>,"[0, 4, 7]","[2, 6, 9]","[7, 11, 2]",78,50,String Quartet Op1 No4 ii G major.mid,Haydn,Ambiguous,Ambiguous,Ambiguous,0
2.875,<music21.chord.Chord F#5 A4>,"[0, 3]","[6, 9]","[11, 2]",78,69,String Quartet Op1 No4 ii G major.mid,Haydn,Ambiguous,Ambiguous,Ambiguous,0
3,<music21.chord.Chord G5 B4 G4 G3>,"[0, 4]","[7, 11]","[0, 4]",79,55,String Quartet Op1 No4 ii G major.mid,Haydn,Ambiguous,Ambiguous,Ambiguous,0
3.875,<music21.chord.Chord B4>,[0],[11],[4],71,71,String Quartet Op1 No4 ii G major.mid,Haydn,Ambiguous,Ambiguous,Ambiguous,0
4,<music21.chord.Chord D5 B4>,"[0, 3]","[11, 2]","[4, 7]",74,71,String Quartet Op1 No4 ii G major.mid,Haydn,Ambiguous,Ambiguous,Ambiguous,0
