offset,Chord,NormalForm,PCsInNormalForm,GlobalScaleDegrees,HighestPitch,LowestPitch,file,Composer,LocalTonic,LocalMode,LocalSDForm_BassSD,Confidence
0,<music21.chord.Chord E-4 E-3>,[0],[3],[0],63,51,String Quartet Op1 No2 iv Eb major.mid,Haydn,3,major,[0]_0,0.838250887
0.875,<music21.chord.Chord E-4>,[0],[3],[0],63,63,String Quartet Op1 No2 iv Eb major.mid,Haydn,3,major,[0]_0,0.880106667
1,<music21.chord.Chord E-4 G4 G3>,"[0, 4]","[3, 7]","[0, 4]",67,55,String Quartet Op1 No2 iv Eb major.mid,Haydn,3,major,"[0, 4]_4",0.880106667
1.75,<music21.chord.Chord G4 G3>,[0],[7],[4],67,55,String Quartet Op1 No2 iv Eb major.mid,Haydn,3,major,[4]_4,0.892475718
2,<music21.chord.Chord G#4 B-4 B-3>,"[0, 2]","[8, 10]","[5, 7]",70,58,String Quartet Op1 No2 iv Eb major.mid,Haydn,3,major,"[5, 7]_7",0.892475718
2.333333333,<music21.chord.Chord F4 B-4 B-3>,"[0, 5]","[5, 10]","[2, 7]",70,58,String Quartet Op1 No2 iv Eb major.mid,Haydn,3,major,"[2, 7]_7",0.896256293
2.666666667,<music21.chord.Chord D4 B-4 B-3>,"[0, 4]","[10, 2]","[7, 11]",70,58,String Quartet Op1 No2 iv Eb major.mid,Haydn,3,major,"[7, 11]_7",0.896256293
2.875,<music21.chord.Chord D4>,[0],[2],[11],62,62,String Quartet Op1 No2 iv Eb major.mid,Haydn,3,major,[11]_11,0.896256293
3,<music21.chord.Chord E-4 E-3>,[0],[3],[0],63,51,String Quartet Op1 No2 iv Eb major.mid,Haydn,3,major,[0]_0,0.896256293
3.875,<music21.chord.Chord E-4>,[0],[3],[0],63,63,String Quartet Op1 No2 iv Eb major.mid,Haydn,3,major,[0]_0,0.896256293
4,<music21.chord.Chord B-3 G3>,"[0, 3]","[7, 10]","[4, 7]",58,55,String Quartet Op1 No2 iv Eb major.mid,Haydn,3,major,"[4, 7]_4",0.896256293
5,<music21.chord.Chord B-3 F3 B-2>,"[0, 5]","[5, 10]","[2, 7]",58,46,String Quartet Op1 No2 iv Eb major.mid,Haydn,3,major,"[2, 7]_7",0.900134065
5.125,<music21.chord.Chord G#3 F3 B-2>,"[0, 3, 5]","[5, 8, 10]","[2, 5, 7]",56,46,String Quartet Op1 No2 iv Eb major.mid,Haydn,3,major,"[2, 5, 7]_7",0.900134065
5.25,<music21.chord.Chord F3 B-2>,"[0, 5]","[5, 10]","[2, 7]",53,46,String Quartet Op1 No2 iv Eb major.mid,Haydn,3,major,"[2, 7]_7",0.900134065
5.333333333,<music21.chord.Chord B-3 F3 B-2>,"[0, 5]","[5, 10]","[2, 7]",58,46,String Quartet Op1 No2 iv Eb major.mid,Haydn,3,major,"[2, 7]_7",0.900134065
5.458333333,<music21.chord.Chord F3 B-2>,"[0, 5]","[5, 10]","[2, 7]",53,46,String Quartet Op1 No2 iv Eb major.mid,Haydn,3,major,"[2, 7]_7",0.900134065
5.5,<music21.chord.Chord G#3 F3 B-2>,"[0, 3, 5]","[5, 8, 10]","[2, 5, 7]",56,46,String Quartet Op1 No2 iv Eb major.mid,Haydn,3,major,"[2, 5, 7]_7",0.900134065
5.625,<music21.chord.Chord F3 B-2>,"[0, 5]","[5, 10]","[2, 7]",53,46,String Quartet Op1 No2 iv Eb major.mid,Haydn,3,major,"[2, 7]_7",0.900134065
5.666666667,<music21.chord.Chord G3 F3 B-2>,"[0, 2, 5]","[5, 7, 10]","[2, 4, 7]",55,46,String Quartet Op1 No2 iv Eb major.mid,Haydn,3,major,"[2, 4, 7]_7",0.900134065
5.791666667,<music21.chord.Chord F3 B-2>,"[0, 5]","[5, 10]","[2, 7]",53,46,String Quartet Op1 No2 iv Eb major.mid,Haydn,3,major,"[2, 7]_7",0.900134065
5.875,<music21.chord.Chord G#3>,[0],[8],[5],56,56,String Quartet Op1 No2 iv Eb major.mid,Haydn,3,major,[5]_5,0.900134065
6,<music21.chord.Chord G3 E-3>,"[0, 4]","[3, 7]","[0, 4]",55,51,String Quartet Op1 No2 iv Eb major.mid,Haydn,3,major,"[0, 4]_0",0.900134065
6.5,<music21.chord.Chord B-3 E-3>,"[0, 5]","[10, 3]","[7, 0]",58,51,String Quartet Op1 No2 iv Eb major.mid,Haydn,3,major,"[7, 0]_0",0.900134065
6.875,<music21.chord.Chord B-3>,[0],[10],[7],58,58,String Quartet Op1 No2 iv Eb major.mid,Haydn,3,major,[7]_7,0.900134065
7,<music21.chord.Chord E-4>,[0],[3],[0],63,63,String Quartet Op1 No2 iv Eb major.mid,Haydn,3,major,[0]_0,0.900134065
7.5,<music21.chord.Chord G4>,[0],[7],[4],67,67,String Quartet Op1 No2 iv Eb major.mid,Haydn,3,major,[4]_4,0.900134065
8,<music21.chord.Chord B-4 B-3 G4 G3>,"[0, 3]","[7, 10]","[4, 7]",70,55,String Quartet Op1 No2 iv Eb major.mid,Haydn,3,major,"[4, 7]_4",0.900134065
