offset,Chord,NormalForm,PCsInNormalForm,GlobalScaleDegrees,HighestPitch,LowestPitch,file,Composer,LocalTonic,LocalMode,LocalSDForm_BassSD,Confidence
134.5,<music21.chord.Chord A3>,[0],[9],[7],57,57,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,2,major,[7]_7,0.853762994
135,<music21.chord.Chord A3 D4 D3 F3>,"[0, 3, 7]","[2, 5, 9]","[0, 3, 7]",62,50,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,2,major,"[0, 3, 7]_0",0.853762994
135.5,<music21.chord.Chord A3 D3 F3>,"[0, 3, 7]","[2, 5, 9]","[0, 3, 7]",57,50,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,2,minor,"[0, 3, 7]_0",0.849163741
136,<music21.chord.Chord E3>,[0],[4],[2],52,52,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,2,minor,[2]_2,0.849163741
136.5,<music21.chord.Chord D3>,[0],[2],[0],50,50,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,2,minor,[0]_0,0.849163741
137,<music21.chord.Chord F3 D3>,"[0, 3]","[2, 5]","[0, 3]",53,50,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,2,minor,"[0, 3]_0",0.849163741
137.5,<music21.chord.Chord D3>,[0],[2],[0],50,50,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,2,minor,[0]_0,0.849163741
138,<music21.chord.Chord G3 E3>,"[0, 3]","[4, 7]","[2, 5]",55,52,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,2,minor,"[2, 5]_2",0.849163741
138.5,<music21.chord.Chord D3>,[0],[2],[0],50,50,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,2,minor,[0]_0,0.849163741
139,<music21.chord.Chord A3 F3>,"[0, 4]","[5, 9]","[3, 7]",57,53,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,2,minor,"[3, 7]_3",0.849163741
139.5,<music21.chord.Chord D3>,[0],[2],[0],50,50,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,2,minor,[0]_0,0.849163741
140,<music21.chord.Chord B-3 G3>,"[0, 3]","[7, 10]","[5, 8]",58,55,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,2,minor,"[5, 8]_5",0.849163741
140.5,<music21.chord.Chord D3>,[0],[2],[0],50,50,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,2,minor,[0]_0,0.849163741
141,<music21.chord.Chord A3 F3>,"[0, 4]","[5, 9]","[3, 7]",57,53,String Quartet Op2 No2 Hob3-8 (Arrangement) iv D major.mid,Haydn,2,minor,"[3, 7]_3",0.849163741
